Angle,Observed,Calculated,Background,Quartz_nb,Quartz
33.2328,469,509.23,498.94,10.29,509.23
33.2829,460,508.31,498.19,10.12,508.31
33.3331,461,507.45,497.44,10,507.44
33.3832,525,506.62,496.7,9.92,506.62
33.4333,462,505.82,495.95,9.87,505.82
33.4835,434,505.04,495.2,9.83,505.03
33.5336,455,504.27,494.46,9.81,504.27
33.5838,467,503.52,493.71,9.81,503.52
33.6339,442,502.79,492.97,9.82,502.79
33.684,509,502.07,492.23,9.84,502.07
33.7342,450,501.36,491.49,9.87,501.36
33.7843,489,500.66,490.74,9.92,500.66
33.8344,473,499.97,490,9.97,499.97
33.8846,454,499.3,489.26,10.03,499.29
33.9347,447,498.63,488.53,10.11,498.64
33.9849,440,497.98,487.79,10.19,497.98
34.035,479,497.34,487.05,10.29,497.34
34.0851,434,496.72,486.32,10.4,496.72
34.1353,458,496.11,485.58,10.52,496.1
34.1854,430,495.51,484.85,10.66,495.51
34.2355,453,494.93,484.11,10.81,494.92
34.2857,441,494.36,483.38,10.98,494.36
34.3358,481,493.81,482.65,11.16,493.81
34.386,463,493.28,481.92,11.36,493.28
34.4361,479,492.77,481.2,11.58,492.78
34.4862,446,492.28,480.47,11.81,492.28
34.5364,471,491.82,479.74,12.07,491.81
34.5865,430,491.38,479.02,12.36,491.38
34.6366,474,490.97,478.3,12.67,490.97
34.6868,478,490.59,477.57,13.01,490.58
34.7369,458,490.24,476.85,13.39,490.24
34.787,493,489.93,476.13,13.79,489.92
34.8372,479,489.66,475.42,14.24,489.66
34.8873,507,489.44,474.7,14.74,489.44
34.9375,516,489.27,473.99,15.28,489.27
34.9876,496,489.15,473.27,15.88,489.15
35.0377,461,489.1,472.56,16.54,489.1
35.0879,459,489.12,471.85,17.27,489.12
35.138,508,489.23,471.14,18.09,489.23
35.1881,478,489.43,470.44,18.99,489.43
35.2383,456,489.75,469.73,20.01,489.74
35.2884,499,490.23,469.03,21.2,490.23
35.3386,444,490.92,468.33,22.6,490.93
35.3887,525,491.98,467.62,24.35,491.97
35.4388,462,493.8,466.93,26.87,493.8
35.489,452,497.8,466.23,31.57,497.8
35.5391,502,503.73,465.53,38.19,503.72
35.5892,484,502.46,464.84,37.62,502.46
35.6394,465,501.74,464.15,37.59,501.74
35.6895,477,503.33,463.46,39.87,503.33
35.7397,463,506.2,462.77,43.44,506.21
35.7898,493,510.14,462.08,48.06,510.14
35.8399,493,515.24,461.4,53.84,515.24
35.8901,499,521.77,460.71,61.05,521.76
35.9402,490,530.17,460.03,70.13,530.16
35.9903,543,541.1,459.35,81.74,541.09
36.0405,500,555.56,458.68,96.89,555.57
36.0906,559,575.15,458,117.15,575.15
36.1408,533,602.45,457.33,145.12,602.45
36.1909,576,641.94,456.66,185.28,641.94
36.241,598,701.37,455.99,245.38,701.37
36.2912,678,792.83,455.32,337.51,792.83
36.3413,810,939.76,454.65,485.1,939.75
36.3914,1043,1187.67,453.99,733.68,1187.67
36.4416,1496,1650.6,453.33,1197.28,1650.61
36.4917,2600,2519.87,452.67,2067.2,2519.87
36.5418,3527,3401.02,452.01,2949.01,3401.02
36.592,3434,3240.22,451.36,2788.86,3240.22
36.6421,2903,2705.69,450.7,2254.98,2705.68
36.6923,1987,1920.96,450.05,1470.91,1920.96
36.7424,1381,1305.7,449.4,856.29,1305.69
36.7925,970,977.54,448.75,528.78,977.53
36.8427,776,802.72,448.11,354.61,802.72
36.8928,654,701.57,447.47,254.11,701.58
36.9429,616,638.31,446.83,191.48,638.31
36.9931,564,596.17,446.19,149.99,596.18
37.0432,502,566.68,445.55,121.13,566.68
37.0934,506,545.19,444.92,100.27,545.19
37.1435,525,529.02,444.28,84.74,529.02
37.1936,505,516.52,443.65,72.87,516.52
37.2438,470,506.64,443.03,63.62,506.65
37.2939,476,498.67,442.4,56.27,498.67
37.344,437,492.14,441.78,50.37,492.15
37.3942,480,486.71,441.16,45.56,486.72
37.4443,458,482.14,440.54,41.61,482.15
37.4945,479,478.25,439.92,38.33,478.25
37.5446,444,474.92,439.31,35.61,474.92
37.5947,466,472.04,438.69,33.34,472.03
37.6449,455,469.52,438.08,31.43,469.51
37.695,454,467.32,437.48,29.84,467.32
37.7451,435,465.39,436.87,28.51,465.38
37.7953,483,463.69,436.27,27.42,463.69
37.8454,456,462.2,435.67,26.53,462.2
37.8956,453,460.9,435.07,25.83,460.9
37.9457,451,459.81,434.47,25.33,459.8
37.9958,461,458.92,433.88,25.04,458.92
38.046,440,458.33,433.29,25.04,458.33
38.0961,515,458.31,432.7,25.61,458.31
38.1462,483,459.89,432.11,27.77,459.88
38.1964,451,462.88,431.53,31.35,462.88
38.2465,483,460.36,430.95,29.41,460.36
38.2966,459,457.95,430.37,27.59,457.96
38.3468,503,457.11,429.79,27.32,457.11
38.3969,469,456.95,429.21,27.74,456.95
38.4471,437,457.2,428.64,28.56,457.2
38.4972,461,457.79,428.07,29.72,457.79
38.5473,490,458.71,427.5,31.2,458.7
38.5975,482,459.99,426.94,33.05,459.99
38.6476,451,461.7,426.37,35.33,461.7
38.6977,468,463.94,425.81,38.13,463.94
38.7479,447,466.83,425.25,41.57,466.82
38.798,453,470.52,424.7,45.82,470.52
38.8482,474,475.32,424.14,51.18,475.32
38.8983,469,481.59,423.59,58,481.59
38.9484,511,489.89,423.04,66.85,489.89
38.9986,480,501.1,422.5,78.61,501.11
39.0487,504,516.65,421.95,94.7,516.65
39.0988,561,539.01,421.41,117.59,539
39.149,552,572.63,420.87,151.76,572.63
39.1991,588,626.02,420.33,205.69,626.02
39.2493,674,714.77,419.8,294.97,714.77
39.2994,810,863.15,419.27,443.88,863.15
39.3495,1094,1136.59,418.74,717.85,1136.59
39.3997,2042,1812.53,418.21,1394.32,1812.53
39.4498,3591,3296.33,417.68,2878.64,3296.32
39.4999,3918,3475.44,417.16,3058.28,3475.44
39.5501,3320,2820.86,416.64,2404.22,2820.86
39.6002,2513,2243.82,416.12,1827.69,2243.81
39.6503,1560,1326.12,415.61,910.51,1326.12
39.7005,999,910.38,415.09,495.29,910.38
39.7506,706,734.81,414.58,320.22,734.8
39.8008,674,650.31,414.07,236.23,650.3
39.8509,647,607.26,413.57,193.69,607.26
39.901,573,587.54,413.06,174.47,587.53
39.9512,600,584.7,412.56,172.13,584.69
40.0013,601,598.23,412.06,186.17,598.23
40.0514,641,632.09,411.57,220.53,632.1
40.1016,682,696.39,411.07,285.32,696.39
40.1517,779,813.95,410.58,403.38,813.96
40.2019,1062,1046.44,410.09,636.35,1046.44
40.252,1514,1456.35,409.6,1046.75,1456.35
40.3021,1870,1726.68,409.12,1317.57,1726.69
40.3523,1620,1572.09,408.63,1163.46,1572.09
40.4024,1429,1364.17,408.15,956.01,1364.16
40.4525,1061,1043.84,407.68,636.17,1043.85
40.5027,753,789.64,407.2,382.44,789.64
40.5528,619,651.63,406.73,244.9,651.63
40.603,563,576.7,406.26,170.44,576.7
40.6531,520,532.57,405.79,126.78,532.57
40.7032,477,504.49,405.32,99.17,504.49
40.7534,476,485.48,404.86,80.63,485.49
40.8035,483,471.98,404.39,67.58,471.97
40.8536,478,462.01,403.93,58.08,462.01
40.9038,482,454.44,403.48,50.96,454.44
40.9539,482,448.57,403.02,45.55,448.57
41.0041,455,443.99,402.57,41.43,444
41.0542,450,440.53,402.12,38.41,440.53
41.1043,418,438.41,401.67,36.74,438.41
41.1545,462,438.35,401.22,37.12,438.34
41.2046,459,436.38,400.78,35.6,436.38
41.2547,473,432.61,400.34,32.27,432.61
41.3049,455,430.35,399.9,30.45,430.35
41.355,480,428.95,399.46,29.49,428.95
41.4052,426,428.04,399.03,29.01,428.04
41.4553,409,427.5,398.59,28.91,427.5
41.5054,445,427.31,398.16,29.15,427.31
41.5556,423,427.47,397.73,29.73,427.46
41.6057,435,427.99,397.31,30.68,427.99
41.6558,402,428.94,396.88,32.05,428.93
41.706,457,430.39,396.46,33.92,430.38
41.7561,456,432.45,396.04,36.41,432.45
41.8062,431,435.3,395.62,39.68,435.3
41.8564,494,439.19,395.21,43.98,439.19
41.9065,467,444.48,394.8,49.68,444.48
41.9567,456,451.75,394.38,57.37,451.75
42.0068,496,461.94,393.98,67.96,461.94
42.0569,562,476.62,393.57,83.05,476.62
42.1071,528,498.57,393.16,105.41,498.57
42.1572,558,532.96,392.76,140.2,532.96
42.2073,606,588.9,392.36,196.54,588.9
42.2575,753,679.45,391.96,287.48,679.44
42.3076,937,833.06,391.57,441.49,833.06
42.3578,1360,1180,391.17,788.83,1180
42.4079,2112,2069.35,390.78,1678.58,2069.36
42.458,2715,2902.9,390.39,2512.51,2902.9
42.5082,2386,2263.34,390,1873.34,2263.34
42.5583,2110,2071.66,389.61,1682.05,2071.66
42.6084,1594,1424.49,389.23,1035.26,1424.49
42.6586,1062,899.85,388.85,511,899.85
42.7087,748,678.24,388.47,289.77,678.24
42.7589,608,575.44,388.09,187.35,575.44
42.809,561,520,387.71,132.29,520
42.8591,544,486.6,387.34,99.26,486.6
42.9093,487,464.82,386.97,77.85,464.82
42.9594,438,449.75,386.6,63.15,449.75
43.0095,464,438.83,386.23,52.61,438.84
43.0597,437,430.64,385.86,44.78,430.64
43.1098,441,424.3,385.5,38.8,424.3
43.16,446,419.27,385.13,34.14,419.27
43.2101,415,415.2,384.77,30.43,415.2
43.2602,463,411.84,384.41,27.42,411.83
43.3104,425,409.02,384.06,24.97,409.03
43.3605,393,406.63,383.7,22.93,406.63
43.4106,375,404.57,383.35,21.23,404.58
43.4608,409,402.79,383,19.79,402.79
43.5109,412,401.22,382.65,18.57,401.22
43.561,392,399.83,382.3,17.53,399.83
43.6112,397,398.59,381.95,16.64,398.59
43.6613,409,397.48,381.61,15.87,397.48
43.7115,395,396.48,381.27,15.21,396.48
43.7616,415,395.57,380.93,14.65,395.58
43.8117,414,394.75,380.59,14.16,394.75
43.8619,400,394,380.25,13.75,394
43.912,432,393.31,379.91,13.4,393.31
43.9621,401,392.69,379.58,13.11,392.69
44.0123,412,392.12,379.25,12.87,392.12
44.0624,416,391.6,378.92,12.68,391.6
44.1126,417,391.13,378.59,12.54,391.13
44.1627,390,390.7,378.26,12.44,390.7
44.2128,388,390.32,377.94,12.38,390.32
44.263,421,389.99,377.61,12.37,389.98
44.3131,393,389.7,377.29,12.41,389.7
44.3632,408,389.46,376.97,12.49,389.46
44.4134,400,389.27,376.65,12.61,389.26
44.4635,372,389.13,376.34,12.79,389.13
44.5137,352,389.04,376.02,13.02,389.04
44.5638,403,389.02,375.71,13.31,389.02
44.6139,371,389.07,375.4,13.68,389.08
44.6641,410,389.23,375.09,14.14,389.23
44.7142,371,389.52,374.78,14.74,389.52
44.7643,394,389.99,374.47,15.52,389.99
44.8145,426,390.75,374.16,16.58,390.74
44.8646,396,391.99,373.86,18.13,391.99
44.9147,384,394.21,373.56,20.65,394.21
44.9649,394,398.53,373.25,25.28,398.53
45.015,419,405.31,372.95,32.36,405.31
45.0652,413,407.73,372.66,35.08,407.74
45.1153,427,405.37,372.36,33.02,405.38
45.1654,369,404.79,372.06,32.73,404.79
45.2156,440,406.52,371.77,34.75,406.52
45.2657,441,410.14,371.48,38.67,410.15
45.3158,443,415.77,371.19,44.59,415.78
45.366,467,424.07,370.9,53.17,424.07
45.4161,467,436.31,370.61,65.7,436.31
45.4663,484,455.04,370.32,84.72,455.04
45.5164,502,484.2,370.03,114.16,484.19
45.5665,538,530.26,369.75,160.51,530.26
45.6167,634,601.6,369.47,232.14,601.61
45.6668,837,733.8,369.19,364.61,733.8
45.7169,1121,1060.11,368.9,691.21,1060.11
45.7671,1652,1806.45,368.63,1437.83,1806.46
45.8172,1804,2031.38,368.35,1663.03,2031.38
45.8674,1518,1566.82,368.07,1198.74,1566.81
45.9175,1308,1501.46,367.8,1133.67,1501.47
45.9676,1006,1048.05,367.52,680.52,1048.04
46.0178,755,709.37,367.25,342.12,709.37
46.0679,565,565.35,366.98,198.37,565.35
46.118,530,497.17,366.71,130.46,497.17
46.1682,454,459.88,366.44,93.44,459.88
46.2183,390,437.2,366.17,71.03,437.2
46.2685,444,422.32,365.91,56.41,422.32
46.3186,408,411.98,365.64,46.34,411.98
46.3687,382,404.48,365.38,39.1,404.48
46.4189,412,398.84,365.11,33.73,398.84
46.469,409,394.48,364.85,29.63,394.48
46.5191,407,391.03,364.59,26.44,391.03
46.5693,408,388.25,364.33,23.92,388.25
46.6194,411,385.97,364.07,21.89,385.96
46.6696,382,384.06,363.82,20.25,384.07
46.7197,381,382.46,363.56,18.9,382.46
46.7698,384,381.09,363.3,17.79,381.09
46.82,366,379.91,363.05,16.86,379.91
46.8701,367,378.9,362.8,16.1,378.9
46.9202,383,378.01,362.55,15.46,378.01
46.9704,353,377.22,362.29,14.93,377.22
47.0205,348,376.53,362.05,14.49,376.54
47.0706,359,375.92,361.8,14.13,375.93
47.1208,332,375.38,361.55,13.84,375.39
47.1709,379,374.91,361.3,13.6,374.9
47.2211,382,374.48,361.06,13.43,374.49
47.2712,368,374.11,360.81,13.3,374.11
47.3213,373,373.78,360.57,13.21,373.78
47.3715,361,373.49,360.32,13.16,373.48
47.4216,367,373.24,360.08,13.16,373.24
47.4717,376,373.03,359.84,13.19,373.03
47.5219,352,372.85,359.6,13.25,372.85
47.572,310,372.71,359.36,13.35,372.71
47.6222,359,372.6,359.12,13.48,372.6
47.6723,391,372.52,358.88,13.64,372.52
47.7224,364,372.48,358.65,13.84,372.49
47.7726,333,372.48,358.41,14.06,372.47
47.8227,351,372.5,358.18,14.33,372.51
47.8728,362,372.57,357.94,14.63,372.57
47.923,348,372.67,357.71,14.96,372.67
47.9731,369,372.81,357.48,15.33,372.81
48.0233,367,372.99,357.24,15.75,372.99
48.0734,363,373.22,357.01,16.2,373.21
48.1235,380,373.49,356.78,16.7,373.48
48.1737,351,373.81,356.55,17.26,373.81
48.2238,390,374.19,356.33,17.87,374.2
48.2739,406,374.63,356.1,18.53,374.63
48.3241,421,375.13,355.87,19.26,375.13
48.3742,381,375.7,355.64,20.06,375.7
48.4244,412,376.36,355.42,20.94,376.36
48.4745,400,377.1,355.19,21.91,377.1
48.5246,401,377.94,354.97,22.97,377.94
48.5748,381,378.89,354.74,24.15,378.89
48.6249,410,379.97,354.52,25.45,379.97
48.675,420,381.19,354.3,26.89,381.19
48.7252,379,382.56,354.08,28.48,382.56
48.7753,390,384.12,353.86,30.27,384.13
48.8254,365,385.9,353.64,32.26,385.9
48.8756,429,387.92,353.42,34.51,387.93
48.9257,392,390.24,353.2,37.05,390.25
48.9759,430,392.92,352.98,39.94,392.92
49.026,444,396.04,352.76,43.28,396.04
49.0761,403,399.78,352.54,47.23,399.77
49.1263,405,404.49,352.33,52.16,404.49
49.1764,391,411.14,352.11,59.03,411.14
49.2265,408,418.93,351.89,67.04,418.93
49.2767,431,423.35,351.68,71.67,423.35
49.3268,414,429.34,351.47,77.88,429.35
49.377,454,437.92,351.25,86.67,437.92
49.4271,452,448.93,351.04,97.89,448.93
49.4772,411,462.77,350.82,111.95,462.77
49.5274,461,480.33,350.61,129.71,480.32
49.5775,474,503.12,350.4,152.72,503.12
49.6276,493,532.78,350.19,182.59,532.78
49.6778,528,570.37,349.98,220.4,570.38
49.7279,568,622.1,349.77,272.34,622.11
49.7781,605,695.3,349.56,345.75,695.31
49.8282,658,801.83,349.35,452.48,801.83
49.8783,796,958.04,349.14,608.9,958.04
49.9285,1100,1189.52,348.93,840.59,1189.52
49.9786,1454,1560.52,348.72,1211.8,1560.52
50.0287,2269,2245.46,348.51,1896.95,2245.46
50.0789,3639,3538.22,348.31,3189.91,3538.22
50.129,5389,5121.54,348.1,4773.45,5121.55
50.1792,5388,5127.49,347.89,4779.6,5127.49
50.2293,4297,4346.89,347.68,3999.21,4346.89
50.2794,3838,3871.56,347.48,3524.08,3871.56
50.3296,2778,2852.28,347.27,2505.01,2852.28
50.3797,1692,1880.36,347.07,1533.29,1880.36
50.4298,1232,1319.22,346.86,972.35,1319.21
50.48,895,1014.66,346.66,668,1014.66
50.5301,708,846.61,346.45,500.16,846.61
50.5802,764,767.84,346.25,421.59,767.84
50.6304,636,736.9,346.05,390.85,736.9
50.6805,613,655.28,345.84,309.44,655.28
50.7307,607,600.17,345.64,254.53,600.17
50.7808,540,566.36,345.44,220.92,566.36
50.8309,498,512.8,345.23,167.57,512.8
50.8811,456,476.37,345.03,131.34,476.37
50.9312,477,453.85,344.83,109.02,453.85
50.9813,405,438.06,344.63,93.43,438.06
51.0315,393,426.03,344.43,81.61,426.04
51.0816,396,416.46,344.23,72.23,416.46
51.1318,397,408.6,344.03,64.58,408.61
51.1819,396,402.05,343.83,58.23,402.06
51.232,385,396.52,343.62,52.89,396.51
51.2822,379,391.79,343.42,48.37,391.79
51.3323,381,387.63,343.22,44.41,387.63
51.3824,388,383.93,343.02,40.9,383.92
51.4326,396,380.67,342.83,37.85,380.68
51.4827,347,377.8,342.63,35.17,377.8
51.5329,375,375.24,342.43,32.82,375.25
51.583,363,372.96,342.23,30.73,372.96
51.6331,379,370.9,342.03,28.87,370.9
51.6833,352,369.03,341.83,27.2,369.03
51.7334,354,367.34,341.63,25.71,367.34
51.7835,401,365.79,341.43,24.36,365.79
51.8337,377,364.38,341.24,23.14,364.38
51.8838,355,363.08,341.04,22.04,363.08
51.9339,347,361.89,340.84,21.05,361.89
51.9841,326,360.78,340.64,20.14,360.78
52.0342,368,359.76,340.44,19.31,359.75
52.0844,337,358.81,340.25,18.56,358.81
52.1345,359,357.93,340.05,17.88,357.93
52.1846,354,357.11,339.85,17.26,357.11
52.2348,321,356.34,339.66,16.69,356.35
52.2849,319,355.63,339.46,16.17,355.63
52.335,342,354.96,339.26,15.7,354.96
52.3852,366,354.34,339.06,15.27,354.33
52.4353,337,353.75,338.87,14.89,353.76
52.4855,352,353.21,338.67,14.54,353.21
52.5356,347,352.7,338.47,14.22,352.69
52.5857,371,352.22,338.28,13.94,352.22
52.6359,342,351.78,338.08,13.7,351.78
52.686,341,351.36,337.89,13.48,351.37
52.7361,343,350.98,337.69,13.29,350.98
52.7863,365,350.62,337.49,13.13,350.62
52.8364,366,350.3,337.3,13,350.3
52.8866,331,350,337.1,12.9,350
52.9367,354,349.73,336.9,12.82,349.72
52.9868,372,349.48,336.71,12.77,349.48
53.037,332,349.27,336.51,12.76,349.27
53.0871,373,349.08,336.32,12.77,349.09
53.1372,379,348.93,336.12,12.81,348.93
53.1874,352,348.81,335.92,12.89,348.81
53.2375,333,348.73,335.73,13.01,348.74
53.2877,347,348.71,335.53,13.18,348.71
53.3378,344,348.74,335.34,13.41,348.75
53.3879,355,348.86,335.14,13.72,348.86
53.4381,357,349.1,334.94,14.16,349.1
53.4882,325,349.53,334.75,14.79,349.54
53.5383,393,350.34,334.55,15.78,350.33
53.5885,377,351.91,334.36,17.56,351.92
53.6386,344,354.96,334.16,20.8,354.96
53.6888,396,358.36,333.96,24.4,358.36
53.7389,388,357.75,333.77,23.98,357.75
53.789,356,355.62,333.57,22.05,355.62
53.8392,361,354.64,333.38,21.26,354.64
53.8893,394,354.6,333.18,21.42,354.6
53.9394,360,355.15,332.98,22.16,355.14
53.9896,327,356.13,332.79,23.34,356.13
54.0397,337,357.52,332.59,24.92,357.51
54.0898,395,359.32,332.4,26.93,359.33
54.14,362,361.63,332.2,29.43,361.63
54.1901,403,364.56,332,32.55,364.55
54.2403,389,368.29,331.81,36.48,368.29
54.2904,340,373.1,331.61,41.49,373.1
54.3405,399,379.4,331.42,47.99,379.41
54.3907,375,387.87,331.22,56.65,387.87
54.4408,436,399.56,331.02,68.54,399.56
54.4909,435,416.16,330.83,85.34,416.17
54.5411,452,440.6,330.63,109.97,440.6
54.5912,478,476.28,330.43,145.85,476.28
54.6414,518,525.83,330.24,195.6,525.84
54.6915,641,598.9,330.04,268.86,598.9
54.7416,816,740.74,329.84,410.9,740.74
54.7918,1120,1077.85,329.65,748.21,1077.86
54.8419,1522,1849.21,329.45,1519.76,1849.21
54.892,1716,2288.21,329.25,1958.96,2288.21
54.9422,1509,1665.01,329.05,1335.96,1665.01
54.9923,1370,1552.88,328.86,1224.03,1552.89
55.0425,1204,1511.14,328.66,1182.48,1511.14
55.0926,988,1029.89,328.46,701.43,1029.89
55.1427,787,755.57,328.27,427.31,755.58
55.1929,728,669.11,328.07,341.04,669.11
55.243,753,711.69,327.87,383.82,711.69
55.2931,970,933.35,327.67,605.68,933.35
55.3433,1005,1129.48,327.48,802,1129.48
55.3934,899,894.85,327.28,567.57,894.85
55.4436,772,804.27,327.08,477.19,804.27
55.4937,746,805.36,326.88,478.48,805.36
55.5438,641,623.97,326.69,297.28,623.97
55.594,480,493.94,326.49,167.45,493.94
55.6441,442,434.37,326.29,108.09,434.38
55.6942,443,403.99,326.09,77.9,403.99
55.7444,422,386.22,325.89,60.32,386.21
55.7945,365,374.71,325.7,49.01,374.71
55.8446,379,366.7,325.5,41.21,366.71
55.8948,397,360.83,325.3,35.53,360.83
55.9449,357,356.35,325.1,31.25,356.35
55.9951,370,352.82,324.9,27.92,352.82
56.0452,354,349.99,324.7,25.28,349.98
56.0953,380,347.67,324.5,23.16,347.66
56.1455,361,345.72,324.31,21.42,345.73
56.1956,357,344.09,324.11,19.98,344.09
56.2457,356,342.7,323.91,18.79,342.7
56.2959,336,341.51,323.71,17.8,341.51
56.346,345,340.49,323.51,16.97,340.48
56.3962,302,339.61,323.31,16.3,339.61
56.4463,293,338.86,323.11,15.75,338.86
56.4964,342,338.24,322.91,15.32,338.23
56.5466,346,337.72,322.71,15.01,337.72
56.5967,339,337.33,322.51,14.81,337.32
56.6468,327,337.06,322.32,14.74,337.06
56.697,316,336.93,322.12,14.82,336.94
56.7471,359,336.98,321.92,15.07,336.99
56.7973,325,337.27,321.72,15.55,337.27
56.8474,320,337.87,321.52,16.35,337.87
56.8975,317,338.91,321.32,17.59,338.91
56.9477,328,340.55,321.12,19.43,340.55
56.9978,378,343.05,320.92,22.13,343.05
57.0479,350,347.16,320.72,26.44,347.16
57.0981,328,354.82,320.52,34.3,354.82
57.1482,394,369.55,320.32,49.23,369.55
57.1983,376,391.87,320.12,71.75,391.87
57.2485,435,401.22,319.92,81.3,401.22
57.2986,367,389.18,319.72,69.46,389.18
57.3488,421,381.75,319.52,62.23,381.75
57.3989,356,376.13,319.32,56.81,376.13
57.449,341,362.22,319.12,43.1,362.22
57.4992,382,350.05,318.92,31.13,350.05
57.5493,324,342.93,318.72,24.21,342.93
57.5994,323,338.89,318.52,20.37,338.89
57.6496,376,336.47,318.32,18.15,336.47
57.6997,336,334.93,318.12,16.81,334.93
57.7499,362,333.91,317.92,15.99,333.91
57.8,326,333.22,317.72,15.5,333.22
57.8501,348,332.76,317.52,15.24,332.76
57.9003,313,332.46,317.32,15.14,332.46
57.9504,331,332.29,317.12,15.17,332.29
58.0005,323,332.22,316.92,15.3,332.22
58.0507,356,332.25,316.72,15.53,332.25
58.1008,342,332.35,316.52,15.83,332.35
58.151,336,332.53,316.32,16.21,332.53
58.2011,372,332.79,316.12,16.67,332.79
58.2512,341,333.12,315.92,17.2,333.12
58.3014,368,333.54,315.72,17.82,333.54
58.3515,311,334.04,315.52,18.52,334.04
58.4016,338,334.63,315.32,19.31,334.63
58.4518,341,335.32,315.12,20.2,335.32
58.5019,322,336.12,314.92,21.2,336.12
58.5521,340,337.05,314.72,22.33,337.05
58.6022,334,338.14,314.52,23.62,338.14
58.6523,339,339.4,314.32,25.08,339.4
58.7025,345,340.92,314.12,26.8,340.92
58.7526,341,342.81,313.92,28.89,342.81
58.8027,363,344.82,313.72,31.09,344.81
58.8529,323,346.71,313.52,33.19,346.71
58.903,360,349.06,313.32,35.73,349.05
58.9532,341,351.91,313.12,38.78,351.9
59.0033,371,355.3,312.93,42.38,355.31
59.0534,368,359.33,312.73,46.6,359.33
59.1036,333,364.13,312.53,51.6,364.13
59.1537,352,369.89,312.33,57.56,369.89
59.2038,354,376.86,312.13,64.73,376.86
59.254,392,385.41,311.93,73.48,385.41
59.3041,372,396.03,311.73,84.3,396.03
59.3542,370,409.42,311.54,97.89,409.43
59.4044,415,426.63,311.34,115.29,426.63
59.4545,377,449.08,311.14,137.94,449.08
59.5047,447,479.27,310.94,168.33,479.27
59.5548,504,520.53,310.74,209.79,520.53
59.6049,538,577.54,310.54,267,577.54
59.6551,631,655.91,310.35,345.56,655.91
59.7052,744,763.97,310.15,453.82,763.97
59.7553,888,925.68,309.95,615.73,925.68
59.8055,1169,1204.36,309.76,894.61,1204.37
59.8556,1648,1726.24,309.56,1416.68,1726.24
59.9058,2332,2623.64,309.36,2314.28,2623.64
59.9559,3016,3419.66,309.17,3110.49,3419.66
60.006,2895,3130.4,308.97,2821.43,3130.4
60.0562,2594,2622.05,308.77,2313.28,2622.05
60.1063,2315,2491.73,308.58,2183.15,2491.73
60.1564,1971,2118.55,308.38,1810.17,2118.55
60.2066,1523,1497.28,308.19,1189.09,1497.28
60.2567,1163,1058.91,307.99,750.92,1058.91
60.3069,809,809.27,307.8,501.48,809.28
60.357,657,664.47,307.6,356.87,664.47
60.4071,585,575.44,307.41,268.03,575.44
60.4573,541,517.93,307.21,210.72,517.93
60.5074,508,477.64,307.02,170.62,477.64
60.5575,455,446.42,306.82,139.6,446.42
60.6077,425,422.73,306.63,116.1,422.73
60.6578,435,404.98,306.44,98.54,404.98
60.708,370,391.61,306.24,85.37,391.61
60.7581,384,381.99,306.05,75.94,381.99
60.8082,365,376.51,305.86,70.65,376.51
60.8584,318,371.56,305.67,65.89,371.56
60.9085,342,363.32,305.48,57.84,363.32
60.9586,376,358.4,305.28,53.11,358.39
61.0088,355,353.44,305.09,48.35,353.44
61.0589,360,346.87,304.9,41.97,346.87
61.109,353,342.03,304.71,37.32,342.03
61.1592,352,338.41,304.52,33.89,338.41
61.2093,332,335.46,304.33,31.13,335.46
61.2595,308,332.95,304.14,28.81,332.95
61.3096,314,330.78,303.95,26.83,330.78
61.3597,334,328.86,303.76,25.1,328.86
61.4099,333,327.15,303.57,23.57,327.14
61.46,381,325.61,303.39,22.23,325.62
61.5101,348,324.23,303.2,21.03,324.23
61.5603,368,322.97,303.01,19.96,322.97
61.6104,335,321.83,302.82,19.01,321.83
61.6606,332,320.78,302.64,18.15,320.79
61.7107,322,319.83,302.45,17.37,319.82
61.7608,344,318.94,302.27,16.68,318.95
61.811,340,318.13,302.08,16.05,318.13
61.8611,315,317.38,301.9,15.49,317.39
61.9112,314,316.69,301.71,14.98,316.69
61.9614,339,316.05,301.53,14.53,316.06
62.0115,306,315.46,301.34,14.12,315.46
62.0617,366,314.91,301.16,13.75,314.91
62.1118,278,314.41,300.98,13.43,314.41
62.1619,334,313.94,300.8,13.14,313.94
62.2121,320,313.51,300.61,12.89,313.5
62.2622,332,313.11,300.43,12.68,313.11
62.3123,315,312.75,300.25,12.5,312.75
62.3625,317,312.42,300.07,12.35,312.42
62.4126,289,312.13,299.89,12.23,312.12
62.4627,325,311.86,299.71,12.15,311.86
62.5129,325,311.63,299.53,12.1,311.63
62.563,323,311.44,299.36,12.08,311.44
62.6132,331,311.28,299.18,12.1,311.28
62.6633,303,311.16,299,12.15,311.15
62.7134,320,311.07,298.83,12.25,311.08
62.7636,320,311.03,298.65,12.38,311.03
62.8137,310,311.04,298.47,12.57,311.04
62.8639,303,311.1,298.3,12.8,311.1
62.914,333,311.22,298.13,13.09,311.22
62.9641,340,311.41,297.95,13.45,311.4
63.0143,315,311.67,297.78,13.89,311.67
63.0644,322,312.03,297.61,14.43,312.04
63.1145,287,312.5,297.44,15.07,312.51
63.1647,312,313.11,297.27,15.84,313.11
63.2148,320,313.88,297.1,16.78,313.88
63.2649,294,314.86,296.93,17.93,314.86
63.3151,310,316.1,296.76,19.34,316.1
