Angle,Observed,Calculated,Background,Dolomite_nb,Quartz_nb,Dolomite,Quartz
34.9876,501,535.68,516.64,1.8,17.24,518.44,533.88
35.0377,498,536.04,515.79,2.3,17.95,518.09,533.74
35.0879,514,536.79,514.94,3.12,18.73,518.06,533.67
35.138,516,538.23,514.1,4.53,19.6,518.63,533.7
35.1881,492,540.86,513.26,7.03,20.57,520.29,533.83
35.2383,516,546.29,512.42,12.21,21.66,524.63,534.08
35.2884,537,558.67,511.58,24.16,22.93,535.74,534.51
35.3386,532,570.23,510.75,35.06,24.42,545.81,535.17
35.3887,536,565.34,509.91,29.15,26.27,539.06,536.18
35.4388,533,560.28,509.08,22.37,28.83,531.45,537.91
35.489,542,553.31,508.26,12.1,32.95,520.36,541.21
35.5391,489,551.96,507.43,6.51,38.01,513.94,545.44
35.5892,535,549.88,506.61,4.03,39.24,510.64,545.85
35.6394,579,548.8,505.79,2.78,40.23,508.57,546.02
35.6895,528,549.9,504.97,2.08,42.85,507.05,547.82
35.7397,526,552.49,504.15,1.64,46.7,505.79,550.85
35.7898,541,556.33,503.34,1.35,51.64,504.69,554.98
35.8399,565,561.49,502.53,1.15,57.81,503.68,560.34
35.8901,556,568.22,501.72,1.01,65.49,502.73,567.21
35.9402,494,576.96,500.91,0.9,75.14,501.81,576.05
35.9903,547,588.38,500.11,0.83,87.44,500.94,587.55
36.0405,581,603.51,499.31,0.77,103.43,500.08,602.74
36.0906,565,623.94,498.51,0.72,124.7,499.23,623.21
36.1408,579,652.22,497.72,0.69,153.81,498.41,651.53
36.1909,590,692.58,496.92,0.67,194.98,497.59,691.9
36.241,701,751.89,496.13,0.66,255.1,496.79,751.23
36.2912,802,841.13,495.34,0.65,345.13,495.99,840.47
36.3413,933,980.09,494.56,0.65,484.88,495.21,979.44
36.3914,1096,1203.99,493.78,0.66,709.55,494.44,1203.33
36.4416,1536,1581.2,493,0.67,1087.53,493.67,1580.53
36.4917,2103,2145.88,492.22,0.7,1652.96,492.92,2145.18
36.5418,2616,2592.35,491.45,0.73,2100.18,492.18,2591.63
36.592,2706,2522.02,490.67,0.77,2030.57,491.44,2521.24
36.6421,2308,2157.76,489.91,0.82,1667.03,490.73,2156.94
36.6923,1788,1659.64,489.14,0.9,1169.61,490.04,1658.75
36.7424,1307,1244.38,488.38,0.99,755.01,489.37,1243.39
36.7925,1047,987.08,487.62,1.11,498.36,488.73,985.98
36.8427,884,835.27,486.86,1.27,347.14,488.13,834
36.8928,798,742.09,486.1,1.5,254.48,487.6,740.58
36.9429,694,681.81,485.35,1.85,194.61,487.2,679.96
36.9931,678,641.01,484.6,2.42,153.99,487.02,638.59
37.0432,618,612.29,483.86,3.15,125.28,487.01,609.14
37.0934,555,591.39,483.11,3.97,104.31,487.08,587.42
37.1435,578,576.39,482.37,5.47,88.54,487.84,570.91
37.1936,519,566.22,481.64,8.16,76.43,489.8,558.07
37.2438,552,561.01,480.9,13.17,66.93,494.07,547.83
37.2939,564,564.18,480.17,24.64,59.37,504.81,539.54
37.344,534,579.51,479.44,46.8,53.26,526.24,532.7
37.3942,567,577.82,478.72,50.82,48.28,529.54,527
37.4443,567,563.23,478,41.06,44.18,519.06,522.18
37.4945,543,547.12,477.28,29.06,40.78,506.34,518.06
37.5446,530,529.58,476.56,15.07,37.94,491.63,514.5
37.5947,514,519.81,475.85,8.38,35.58,484.23,511.43
37.6449,501,514.02,475.14,5.28,33.6,480.42,508.74
37.695,478,510.03,474.43,3.66,31.94,478.09,506.37
37.7451,442,507,473.72,2.71,30.56,476.43,504.28
37.7953,492,504.55,473.02,2.11,29.42,475.13,502.44
37.8454,480,502.53,472.33,1.7,28.5,474.03,500.83
37.8956,478,500.83,471.63,1.41,27.79,473.04,499.42
37.9457,488,499.42,470.94,1.2,27.28,472.14,498.22
37.9958,515,498.29,470.25,1.04,27,471.29,497.25
38.046,477,497.5,469.56,0.92,27.02,470.48,496.58
38.0961,547,497.29,468.88,0.82,27.59,469.7,496.47
38.1462,504,498.28,468.2,0.74,29.34,468.94,497.54
38.1964,532,499.57,467.52,0.68,31.37,468.2,498.89
38.2465,515,497.91,466.85,0.63,30.43,467.48,497.28
38.2966,439,496.23,466.18,0.58,29.47,466.76,495.65
38.3468,475,495.52,465.51,0.55,29.46,466.06,494.97
38.3969,456,495.38,464.85,0.52,30.01,465.37,494.86
38.4471,481,495.63,464.19,0.49,30.95,464.68,495.14
38.4972,516,496.24,463.53,0.47,32.23,464,495.76
38.5473,502,497.19,462.88,0.46,33.86,463.34,496.74
38.5975,452,498.54,462.23,0.44,35.88,462.67,498.11
38.6476,515,500.36,461.58,0.43,38.36,462.01,499.94
38.6977,502,502.74,460.93,0.42,41.39,461.35,502.32
38.7479,486,505.82,460.29,0.41,45.12,460.7,505.41
38.798,489,509.76,459.65,0.4,49.7,460.05,509.35
38.8482,472,514.89,459.01,0.4,55.47,459.41,514.48
38.8983,530,521.57,458.38,0.4,62.79,458.78,521.17
38.9484,503,530.4,457.75,0.39,72.25,458.14,530
38.9986,532,542.27,457.13,0.39,84.75,457.52,541.88
39.0487,521,558.64,456.5,0.4,101.74,456.9,558.24
39.0988,579,581.94,455.88,0.4,125.66,456.28,581.54
39.149,615,616.45,455.27,0.4,160.78,455.67,616.05
39.1991,679,669.89,454.65,0.41,214.83,455.06,669.48
39.2493,753,755.93,454.04,0.42,301.48,454.46,755.52
39.2994,942,897.86,453.43,0.43,444,453.86,897.43
39.3495,1143,1155,452.83,0.46,701.71,453.29,1154.54
39.3997,1847,1702.84,452.23,0.49,1250.11,452.72,1702.34
39.4498,2957,2634.88,451.63,0.49,2182.76,452.12,2634.39
39.4999,3246,2836.33,451.04,0.48,2384.81,451.52,2835.85
39.5501,2836,2424.07,450.45,0.49,1973.14,450.94,2423.59
39.6002,2299,1957.36,449.86,0.5,1506.99,450.36,1956.85
39.6503,1525,1320.26,449.27,0.52,870.47,449.79,1319.74
39.7005,1071,960.34,448.69,0.54,511.11,449.23,959.8
39.7506,883,789.14,448.11,0.57,340.46,448.68,788.57
39.8008,756,702.6,447.53,0.59,254.47,448.12,702
39.8509,634,657.47,446.96,0.63,209.89,447.59,656.85
39.901,688,636.42,446.39,0.66,189.36,447.05,635.75
39.9512,645,632.85,445.82,0.7,186.32,446.52,632.14
40.0013,659,645.81,445.26,0.75,199.79,446.01,645.05
40.0514,680,678.34,444.7,0.81,232.83,445.51,677.53
40.1016,732,739.08,444.14,0.87,294.07,445.01,738.21
40.1517,836,845.8,443.59,0.94,401.27,444.53,844.86
40.2019,1088,1029.96,443.04,1.03,585.89,444.07,1028.93
40.252,1251,1282.91,442.49,1.14,839.28,443.63,1281.77
40.3021,1459,1421.62,441.94,1.27,978.4,443.21,1420.34
40.3523,1317,1346.47,441.4,1.46,903.61,442.86,1345.01
40.4024,1160,1187.9,440.86,1.72,745.31,442.58,1186.17
40.4525,955,975.48,440.33,1.91,533.25,442.24,973.58
40.5027,791,796.18,439.8,2.09,354.29,441.89,794.09
40.5528,638,683.35,439.27,2.39,241.69,441.66,680.96
40.603,614,615.79,438.74,2.79,174.26,441.53,613
40.6531,562,573.87,438.22,3.34,132.31,441.56,570.53
40.7032,521,546.6,437.69,4.08,104.82,441.77,542.51
40.7534,556,528.24,437.18,5.13,85.93,442.31,523.11
40.8035,561,515.77,436.66,6.68,72.43,443.34,509.09
40.8536,517,507.69,436.15,9.06,62.48,445.21,498.63
40.9038,495,503.51,435.64,12.89,54.97,448.53,490.61
40.9539,492,503.49,435.14,19.12,49.23,454.26,484.37
41.0041,475,509.45,434.63,29.99,44.82,464.62,479.45
41.0542,542,529.59,434.13,53.88,41.57,488.01,475.7
41.1043,532,579.63,433.64,106.39,39.6,540.03,473.24
41.1545,601,611.17,433.14,139.08,38.94,572.22,472.08
41.2046,578,579.63,432.65,109.86,37.12,542.51,469.77
41.2547,541,559.82,432.16,93.14,34.51,525.3,466.67
41.3049,534,519.29,431.68,54.79,32.82,486.47,464.5
41.355,527,491.88,431.2,28.85,31.84,460.05,463.04
41.4052,501,479.11,430.72,17.06,31.33,447.78,462.05
41.4553,486,472.69,430.24,11.23,31.21,441.47,461.45
41.5054,468,469.2,429.77,7.98,31.45,437.75,461.22
41.5556,507,467.33,429.3,5.98,32.05,435.28,461.35
41.6057,473,466.54,428.83,4.66,33.05,433.49,461.88
41.6558,461,466.61,428.37,3.75,34.49,432.12,462.86
41.706,472,467.46,427.9,3.09,36.47,430.99,464.37
41.7561,491,469.14,427.44,2.6,39.1,430.04,466.54
41.8062,470,471.78,426.99,2.22,42.57,429.21,469.56
41.8564,499,475.59,426.53,1.93,47.13,428.46,473.66
41.9065,466,480.96,426.08,1.69,53.18,427.77,479.26
41.9567,517,488.46,425.64,1.5,61.32,427.14,486.96
42.0068,507,499.06,425.19,1.35,72.53,426.54,497.72
42.0569,548,514.35,424.75,1.22,88.38,425.97,513.13
42.1071,625,537.08,424.31,1.11,111.66,425.42,535.97
42.1572,572,572.12,423.87,1.02,147.22,424.89,571.09
42.2073,666,627.64,423.44,0.95,203.25,424.39,626.69
42.2575,798,716.67,423,0.88,292.79,423.88,715.79
42.3076,1023,871.62,422.58,0.83,448.22,423.41,870.8
42.3578,1371,1194.93,422.15,0.78,772,422.93,1194.15
42.4079,1852,1826.48,421.73,0.74,1404.01,422.47,1825.74
42.458,2084,2211.29,421.3,0.7,1789.29,422,2210.59
42.5082,1980,1901.31,420.89,0.68,1479.75,421.57,1900.64
42.5583,1722,1677.03,420.47,0.65,1255.91,421.12,1676.38
42.6084,1308,1232.19,420.06,0.63,811.5,420.69,1231.56
42.6586,1064,874.47,419.65,0.62,454.2,420.27,873.85
42.7087,779,695.11,419.24,0.6,275.27,419.84,694.51
42.7589,683,603.44,418.83,0.6,184.01,419.43,602.84
42.809,591,551.46,418.43,0.59,132.44,419.02,550.87
42.8591,516,519.23,418.03,0.59,100.61,418.62,518.64
42.9093,527,497.82,417.63,0.6,79.59,418.23,497.22
42.9594,468,482.82,417.24,0.6,64.98,417.84,482.22
43.0095,495,471.87,416.84,0.62,54.41,417.46,471.25
43.0597,507,463.6,416.45,0.64,46.51,417.09,462.96
43.1098,484,457.18,416.07,0.66,40.45,416.73,456.52
43.16,427,452.07,415.68,0.7,35.7,416.38,451.38
43.2101,472,447.95,415.3,0.75,31.9,416.05,447.2
43.2602,456,444.55,414.92,0.81,28.83,415.73,443.75
43.3104,482,441.74,414.54,0.89,26.3,415.43,440.84
43.3605,421,439.38,414.16,1.01,24.21,415.17,438.37
43.4106,443,437.42,413.79,1.17,22.45,414.96,436.24
43.4608,442,435.8,413.42,1.41,20.97,414.83,434.39
43.5109,449,434.54,413.05,1.78,19.71,414.83,432.76
43.561,444,433.68,412.69,2.36,18.64,415.05,431.33
43.6112,385,433.3,412.32,3.26,17.71,415.58,430.03
43.6613,441,433.7,411.96,4.81,16.92,416.77,428.88
43.7115,426,436.04,411.6,8.2,16.24,419.8,427.84
43.7616,389,442.64,411.24,15.73,15.66,426.97,426.9
43.8117,442,447.53,410.89,21.48,15.16,432.37,426.05
43.8619,466,442.25,410.54,16.99,14.73,427.53,425.27
43.912,478,439.63,410.19,15.07,14.37,425.26,424.56
43.9621,428,434.08,409.84,10.17,14.07,420.01,423.91
44.0123,403,428.99,409.49,5.67,13.83,415.16,423.32
44.0624,429,426.37,409.15,3.58,13.64,412.73,422.79
44.1126,452,424.92,408.81,2.61,13.5,411.42,422.31
44.1627,436,424,408.47,2.13,13.4,410.6,421.87
44.2128,420,423.38,408.13,1.89,13.36,410.02,421.49
44.263,445,422.96,407.8,1.81,13.36,409.61,421.16
44.3131,447,422.66,407.46,1.79,13.4,409.25,420.86
44.3632,444,422.46,407.13,1.83,13.49,408.96,420.62
44.4134,445,422.41,406.8,1.97,13.64,408.77,420.44
44.4635,425,422.51,406.48,2.2,13.84,408.68,420.32
44.5137,430,422.8,406.15,2.56,14.1,408.71,420.25
44.5638,426,423.35,405.83,3.1,14.42,408.93,420.25
44.6139,444,424.27,405.51,3.94,14.82,409.45,420.33
44.6641,384,425.77,405.19,5.25,15.34,410.44,420.53
44.7142,459,428.19,404.87,7.32,16,412.19,420.87
44.7643,407,432,404.56,10.59,16.85,415.15,421.41
44.8145,451,438.9,404.24,16.65,18,420.89,422.24
44.8646,450,454.22,403.93,30.65,19.64,434.58,423.57
44.9147,462,483.64,403.62,57.86,22.15,461.48,425.77
44.9649,501,493.56,403.32,64.1,26.14,467.42,429.46
45.015,518,483.92,403.01,49.73,31.18,452.74,434.19
45.0652,453,480.79,402.71,44.26,33.82,446.97,436.53
45.1153,471,463.69,402.41,27.31,33.97,429.72,436.38
45.1654,467,452.68,402.11,15.68,34.89,417.79,437
45.2156,456,449.57,401.81,10.25,37.51,412.06,439.32
45.2657,471,450.43,401.51,7.03,41.89,408.54,443.4
45.3158,475,454.9,401.22,5.34,48.34,406.56,449.56
45.366,496,462.51,400.93,4.01,57.57,404.94,458.5
45.4161,534,474.61,400.64,3.1,70.87,403.74,471.51
45.4663,550,493.44,400.35,2.38,90.71,402.73,491.06
45.5164,569,522.79,400.06,1.89,120.84,401.95,520.9
45.5665,602,568.56,399.77,1.56,167.22,401.33,566.99
45.6167,738,641.45,399.49,1.33,240.64,400.82,640.13
45.6668,847,776.85,399.21,1.16,376.49,400.37,775.7
45.7169,1057,1067.41,398.93,1.03,667.45,399.96,1066.38
45.7671,1350,1547.24,398.65,0.96,1147.64,399.61,1546.29
45.8172,1428,1630.8,398.37,0.96,1231.47,399.33,1629.84
45.8674,1266,1394.25,398.09,1.03,995.13,399.12,1393.22
45.9175,1146,1262.9,397.82,0.91,864.17,398.73,1261.99
45.9676,951,953.38,397.55,0.75,555.08,398.3,952.63
46.0178,732,712.75,397.28,0.66,314.82,397.94,712.1
46.0679,606,591.82,397.01,0.6,194.21,397.61,591.22
46.118,555,529.06,396.74,0.56,131.77,397.3,528.51
46.1682,525,493.06,396.47,0.51,96.08,396.98,492.55
46.2183,475,470.56,396.21,0.48,73.88,396.69,470.09
46.2685,434,455.55,395.94,0.45,59.15,396.39,455.09
46.3186,419,444.99,395.68,0.43,48.89,396.11,444.57
46.3687,432,437.28,395.42,0.41,41.45,395.83,436.87
46.4189,411,431.44,395.16,0.39,35.89,395.55,431.05
46.469,427,426.92,394.9,0.38,31.64,395.28,426.54
46.5191,396,423.33,394.65,0.36,28.32,395.01,422.97
46.5693,402,420.43,394.39,0.35,25.69,394.74,420.08
46.6194,377,418.05,394.14,0.34,23.57,394.48,417.71
46.6696,456,416.06,393.88,0.33,21.84,394.21,415.72
46.7197,437,414.39,393.63,0.33,20.43,393.96,414.06
46.7698,404,412.97,393.38,0.32,19.26,393.7,412.64
46.82,396,411.75,393.13,0.31,18.3,393.44,411.43
46.8701,425,410.69,392.89,0.31,17.5,393.2,410.39
46.9202,417,409.78,392.64,0.31,16.83,392.95,409.47
46.9704,430,408.97,392.4,0.3,16.27,392.7,408.67
47.0205,401,408.27,392.15,0.3,15.82,392.45,407.97
47.0706,420,407.65,391.91,0.3,15.44,392.21,407.35
47.1208,433,407.11,391.67,0.3,15.14,391.97,406.81
47.1709,425,406.63,391.43,0.3,14.91,391.73,406.34
47.2211,417,406.21,391.19,0.29,14.73,391.48,405.92
47.2712,419,405.85,390.95,0.3,14.6,391.25,405.55
47.3213,408,405.54,390.71,0.3,14.53,391.01,405.24
47.3715,382,405.27,390.48,0.3,14.49,390.78,404.97
47.4216,409,405.04,390.24,0.3,14.5,390.54,404.74
47.4717,382,404.86,390.01,0.3,14.54,390.31,404.55
47.5219,366,404.71,389.78,0.3,14.63,390.08,404.41
47.572,408,404.6,389.55,0.31,14.75,389.86,404.3
47.6222,403,404.53,389.32,0.31,14.9,389.63,404.22
47.6723,380,404.5,389.09,0.32,15.1,389.41,404.19
47.7224,379,404.51,388.86,0.32,15.32,389.18,404.18
47.7726,422,404.55,388.63,0.33,15.59,388.96,404.22
47.8227,372,404.63,388.41,0.34,15.89,388.75,404.3
47.8728,425,404.76,388.18,0.34,16.23,388.52,404.41
47.923,384,404.92,387.96,0.35,16.61,388.31,404.57
47.9731,399,405.13,387.73,0.36,17.04,388.09,404.77
48.0233,413,405.39,387.51,0.37,17.51,387.88,405.02
48.0734,410,405.7,387.29,0.39,18.02,387.68,405.31
48.1235,393,406.06,387.07,0.4,18.59,387.47,405.66
48.1737,398,406.48,386.85,0.42,19.22,387.27,406.07
48.2238,435,406.97,386.63,0.43,19.91,387.06,406.54
48.2739,426,407.52,386.41,0.45,20.66,386.86,407.07
48.3241,434,408.14,386.19,0.48,21.48,386.67,407.67
48.3742,463,408.86,385.98,0.5,22.38,386.48,408.36
48.4244,444,409.66,385.76,0.53,23.37,386.29,409.13
48.4745,430,410.57,385.54,0.56,24.46,386.1,410
48.5246,441,411.6,385.33,0.6,25.66,385.93,410.99
48.5748,446,412.75,385.12,0.65,26.98,385.77,412.1
48.6249,419,414.05,384.9,0.71,28.45,385.61,413.35
48.675,453,415.53,384.69,0.77,30.06,385.46,414.75
48.7252,438,417.19,384.48,0.86,31.86,385.34,416.34
48.7753,418,419.09,384.27,0.96,33.86,385.23,418.13
48.8254,440,421.26,384.06,1.1,36.1,385.16,420.16
48.8756,453,423.76,383.85,1.29,38.62,385.14,422.47
48.9257,466,426.66,383.64,1.55,41.47,385.19,425.11
48.9759,456,430.08,383.43,1.94,44.71,385.37,428.14
49.026,424,434.19,383.22,2.51,48.46,385.73,431.68
49.0761,464,439.24,383.02,3.35,52.87,386.37,435.89
49.1263,459,445.81,382.81,4.7,58.29,387.51,441.1
49.1764,449,455.39,382.61,7.46,65.32,390.07,447.93
49.2265,442,469.16,382.4,13.8,72.96,396.2,455.36
49.2767,430,484.21,382.2,22.82,79.2,405.02,461.4
49.3268,534,489.21,381.99,20.41,86.81,402.4,468.8
49.377,468,495.05,381.79,16.48,96.78,398.27,478.57
49.4271,524,506.09,381.58,15.22,109.29,396.8,490.87
49.4772,487,515.87,381.38,9.62,124.86,391,506.24
49.5274,525,531.28,381.18,5.69,144.42,386.87,525.6
49.5775,602,554.28,380.98,3.88,169.42,384.86,550.4
49.6276,549,585.37,380.78,3.03,201.57,383.81,582.35
49.6778,606,626.03,380.58,2.59,242.86,383.17,623.44
49.7279,678,681.28,380.38,2.39,298.52,382.77,678.9
49.7781,712,757.93,380.18,2.31,375.44,382.49,755.62
49.8282,845,866.88,379.98,2.33,484.57,382.31,864.55
49.8783,927,1023.32,379.78,2.43,641.11,382.21,1020.89
49.9285,1209,1253.28,379.58,2.61,871.09,382.19,1250.67
49.9786,1531,1612.23,379.38,2.86,1229.99,382.24,1609.37
50.0287,2255,2208.11,379.18,3.22,1825.71,382.4,2204.89
50.0789,3188,3126.83,378.98,3.72,2744.13,382.7,3123.11
50.129,4182,4012.43,378.79,4.4,3629.24,383.19,4008.03
50.1792,4340,4078.93,378.59,5.37,3694.96,383.96,4073.55
50.2293,3591,3658.29,378.39,6.79,3273.1,385.18,3651.49
50.2794,3228,3192.16,378.2,8.9,2805.06,387.1,3183.26
50.3296,2439,2490.92,378,11.98,2100.94,389.98,2478.94
50.3797,1751,1814.45,377.8,16.62,1420.02,394.42,1797.82
50.4298,1273,1366.31,377.61,25.19,963.52,402.8,1341.13
50.48,1046,1108.68,377.41,44.4,686.87,421.81,1064.28
50.5301,894,981.88,377.22,82.97,521.7,460.19,898.92
50.5802,850,906.32,377.02,99.5,429.79,476.52,806.81
50.6304,746,828.42,376.83,75.06,376.53,451.89,753.36
50.6805,699,757.8,376.63,70.88,310.29,447.51,686.92
50.7307,675,690.09,376.44,57,256.65,433.44,633.09
50.7808,576,630.52,376.25,35.59,218.69,411.84,594.94
50.8309,634,577.79,376.05,26.14,175.6,402.19,551.65
50.8811,559,542.19,375.86,24.3,142.04,400.16,517.9
50.9312,553,522.57,375.67,27.71,119.19,403.38,494.86
50.9813,530,517.54,375.47,39.42,102.65,414.89,478.12
51.0315,523,534.42,375.28,69.23,89.91,444.51,465.19
51.0816,549,566.98,375.09,112.16,79.73,487.25,454.82
51.1318,529,546,374.89,99.72,71.39,474.61,446.28
51.1819,480,518.33,374.7,79.2,64.43,453.9,439.13
51.232,505,509.54,374.51,76.47,58.56,450.98,433.07
51.2822,402,481.11,374.31,53.26,53.54,427.57,427.85
51.3323,480,457.35,374.12,34.05,49.18,408.17,423.3
51.3824,407,441.16,373.93,21.88,45.35,395.81,419.28
51.4326,430,431.76,373.74,16.03,41.99,389.77,415.73
51.4827,423,424.93,373.54,12.35,39.05,385.89,412.59
51.5329,410,418.37,373.35,8.57,36.44,381.92,409.79
51.583,427,413.49,373.16,6.2,34.13,379.36,407.29
51.6331,429,409.83,372.97,4.79,32.07,377.76,405.04
51.6833,390,406.87,372.77,3.87,30.22,376.64,402.99
51.7334,431,404.37,372.58,3.22,28.57,375.8,401.15
51.7835,399,402.2,372.39,2.74,27.07,375.13,399.46
51.8337,389,400.29,372.19,2.38,25.72,374.57,397.91
51.8838,419,398.59,372,2.08,24.5,374.08,396.5
51.9339,391,397.05,371.81,1.85,23.39,373.66,395.2
51.9841,388,395.66,371.62,1.66,22.38,373.28,394
52.0342,374,394.4,371.42,1.51,21.47,372.93,392.89
52.0844,362,393.26,371.23,1.39,20.63,372.62,391.86
52.1345,383,392.21,371.04,1.3,19.87,372.34,390.91
52.1846,384,391.26,370.85,1.24,19.18,372.09,390.03
52.2348,329,390.43,370.65,1.23,18.54,371.88,389.19
52.2849,399,389.76,370.46,1.33,17.97,371.79,388.43
52.335,394,389.33,370.27,1.62,17.44,371.89,387.71
52.3852,399,388.73,370.07,1.69,16.97,371.76,387.04
52.4353,400,387.82,369.88,1.4,16.53,371.28,386.41
52.4855,387,387.14,369.69,1.31,16.15,371,385.84
52.5356,387,386.44,369.49,1.16,15.79,370.65,385.28
52.5857,410,385.68,369.3,0.9,15.48,370.2,384.78
52.6359,406,385.06,369.1,0.75,15.2,369.85,384.3
52.686,389,384.54,368.91,0.67,14.96,369.58,383.87
52.7361,374,384.09,368.72,0.63,14.75,369.35,383.47
52.7863,383,383.68,368.52,0.59,14.57,369.11,383.09
52.8364,412,383.28,368.33,0.53,14.43,368.86,382.76
52.8866,397,382.93,368.13,0.49,14.31,368.62,382.44
52.9367,375,382.62,367.94,0.46,14.22,368.4,382.16
52.9868,377,382.35,367.74,0.43,14.17,368.17,381.91
53.037,383,382.11,367.55,0.41,14.15,367.96,381.7
53.0871,410,381.9,367.35,0.39,14.16,367.74,381.51
53.1372,424,381.74,367.15,0.37,14.21,367.52,381.36
53.1874,374,381.61,366.96,0.36,14.29,367.32,381.25
53.2375,352,381.53,366.76,0.34,14.43,367.1,381.19
53.2877,414,381.51,366.57,0.33,14.62,366.9,381.19
53.3378,383,381.57,366.37,0.32,14.88,366.69,381.25
53.3879,400,381.71,366.17,0.31,15.23,366.48,381.4
53.4381,398,381.99,365.97,0.31,15.71,366.28,381.68
53.4882,413,382.48,365.78,0.32,16.39,366.1,382.17
53.5383,394,383.36,365.58,0.35,17.43,365.93,383.01
53.5885,404,384.86,365.38,0.37,19.11,365.75,384.49
53.6386,409,387.09,365.18,0.32,21.58,365.5,386.76
53.6888,417,388.97,364.98,0.28,23.7,365.26,388.68
53.7389,398,388.83,364.79,0.26,23.78,365.05,388.57
53.789,423,387.95,364.59,0.25,23.11,364.84,387.7
53.8392,377,387.6,364.39,0.24,22.98,364.63,387.37
53.8893,399,387.88,364.19,0.23,23.46,364.42,387.65
53.9394,402,388.64,363.99,0.22,24.43,364.21,388.42
53.9896,395,389.82,363.79,0.21,25.82,364,389.61
54.0397,432,391.42,363.59,0.21,27.62,363.8,391.21
54.0898,394,393.47,363.39,0.2,29.88,363.59,393.27
54.14,396,396.07,363.18,0.2,32.69,363.38,395.87
54.1901,399,399.35,362.98,0.19,36.17,363.17,399.15
54.2403,403,403.51,362.78,0.19,40.54,362.97,403.32
54.2904,439,408.86,362.58,0.18,46.1,362.76,408.68
54.3405,438,415.84,362.38,0.18,53.29,362.56,415.67
54.3907,483,425.15,362.17,0.18,62.81,362.35,424.98
54.4408,426,437.89,361.97,0.17,75.74,362.14,437.71
54.4909,481,455.69,361.77,0.17,93.75,361.94,455.52
54.5411,468,481.28,361.56,0.17,119.55,361.73,481.11
54.5912,533,517.89,361.36,0.16,156.37,361.52,517.73
54.6414,605,569.75,361.15,0.16,208.43,361.31,569.58
54.6915,712,650,360.95,0.16,288.89,361.11,649.84
54.7416,839,800.09,360.74,0.15,439.19,360.89,799.93
54.7918,1002,1112.5,360.54,0.15,751.81,360.69,1112.35
54.8419,1249,1650.5,360.33,0.15,1290.02,360.48,1650.35
54.892,1346,1854.03,360.13,0.15,1493.76,360.28,1853.89
54.9422,1250,1527.21,359.92,0.14,1167.15,360.06,1527.07
54.9923,1186,1423.85,359.71,0.14,1064,359.85,1423.71
55.0425,1080,1304.29,359.5,0.14,944.64,359.64,1304.14
55.0926,959,984.07,359.3,0.14,624.63,359.44,983.93
55.1427,756,776.97,359.09,0.14,417.74,359.23,776.83
55.1929,712,701.48,358.88,0.14,342.46,359.02,701.34
55.243,736,727.68,358.67,0.13,368.87,358.8,727.54
55.2931,808,862.31,358.46,0.13,503.71,358.59,862.17
55.3433,878,964.61,358.25,0.13,606.23,358.38,964.48
55.3934,813,847.7,358.04,0.13,489.52,358.17,847.56
55.4436,758,771.32,357.83,0.13,413.35,357.96,771.18
55.4937,723,739.39,357.62,0.14,381.64,357.76,739.26
55.5438,606,623.16,357.41,0.14,265.61,357.55,623.02
55.594,527,523.34,357.2,0.13,166.01,357.33,523.21
55.6441,474,469.13,356.99,0.13,112.01,357.12,469
55.6942,457,439.22,356.77,0.13,82.32,356.9,439.09
55.7444,404,421.08,356.56,0.13,64.39,356.69,420.95
55.7945,449,409.1,356.35,0.13,52.63,356.48,408.98
55.8446,396,400.67,356.13,0.12,44.41,356.25,400.54
55.8948,338,394.45,355.92,0.12,38.4,356.04,394.32
55.9449,402,389.67,355.71,0.12,33.84,355.83,389.55
55.9951,385,385.9,355.49,0.12,30.29,355.61,385.78
56.0452,401,382.86,355.28,0.12,27.46,355.4,382.74
56.0953,407,380.36,355.06,0.12,25.17,355.18,380.23
56.1455,389,378.27,354.85,0.12,23.3,354.97,378.15
56.1956,385,376.5,354.63,0.12,21.75,354.75,376.38
56.2457,343,374.99,354.41,0.12,20.46,354.53,374.87
56.2959,396,373.7,354.2,0.12,19.38,354.32,373.58
56.346,359,372.6,353.98,0.12,18.49,354.1,372.47
56.3962,377,371.64,353.76,0.13,17.76,353.89,371.52
56.4463,348,370.83,353.54,0.13,17.16,353.67,370.7
56.4964,338,370.15,353.32,0.13,16.69,353.45,370.01
56.5466,390,369.59,353.11,0.13,16.35,353.24,369.46
56.5967,355,369.16,352.89,0.14,16.13,353.03,369.02
56.6468,351,368.86,352.67,0.15,16.05,352.82,368.72
56.697,381,368.74,352.45,0.18,16.11,352.63,368.56
56.7471,345,368.8,352.23,0.21,16.36,352.44,368.59
56.7973,372,369.04,352.01,0.19,16.85,352.2,368.86
56.8474,353,369.59,351.79,0.16,17.64,351.95,369.43
56.8975,351,370.58,351.56,0.15,18.87,351.71,370.43
56.9477,355,372.16,351.34,0.15,20.67,351.49,372.01
56.9978,350,374.63,351.12,0.15,23.36,351.27,374.48
57.0479,369,378.68,350.9,0.15,27.63,351.05,378.53
57.0981,378,385.58,350.67,0.15,34.76,350.82,385.43
57.1482,388,396.58,350.45,0.15,45.97,350.6,396.42
57.1983,419,408.71,350.23,0.16,58.33,350.39,408.56
57.2485,383,411.87,350,0.16,61.71,350.16,411.71
57.2986,384,406.32,349.78,0.16,56.38,349.94,406.16
57.3488,399,401.22,349.56,0.17,51.5,349.73,401.06
