Angle,Observed,Calculated,Background,Quartz_nb,Quartz
32.9821,519,511.21,494.86,16.36,511.22
33.0322,487,508.68,494.15,14.53,508.68
33.0824,498,506.78,493.44,13.34,506.78
33.1325,439,505.37,492.73,12.64,505.37
33.1827,503,504.24,492.03,12.21,504.24
33.2328,480,503.25,491.32,11.93,503.25
33.2829,498,502.35,490.62,11.73,502.35
33.3331,475,501.51,489.91,11.6,501.51
33.3832,501,500.72,489.21,11.51,500.72
33.4333,487,499.95,488.5,11.44,499.94
33.4835,473,499.2,487.8,11.4,499.2
33.5336,436,498.48,487.1,11.38,498.48
33.5838,472,497.77,486.4,11.38,497.78
33.6339,444,497.08,485.7,11.38,497.08
33.684,458,496.4,485,11.41,496.41
33.7342,447,495.74,484.3,11.44,495.74
33.7843,487,495.09,483.6,11.49,495.09
33.8344,460,494.45,482.9,11.55,494.45
33.8846,475,493.83,482.2,11.63,493.83
33.9347,445,493.22,481.51,11.71,493.22
33.9849,462,492.62,480.81,11.81,492.62
34.035,477,492.04,480.12,11.92,492.04
34.0851,449,491.47,479.42,12.05,491.47
34.1353,460,490.92,478.73,12.19,490.92
34.1854,424,490.38,478.04,12.34,490.38
34.2355,475,489.86,477.35,12.51,489.86
34.2857,414,489.36,476.66,12.7,489.36
34.3358,469,488.88,475.97,12.91,488.88
34.386,442,488.42,475.28,13.14,488.42
34.4361,435,487.99,474.6,13.39,487.99
34.4862,450,487.57,473.91,13.66,487.57
34.5364,476,487.19,473.23,13.96,487.19
34.5865,479,486.83,472.54,14.29,486.83
34.6366,454,486.51,471.86,14.65,486.51
34.6868,433,486.22,471.18,15.04,486.22
34.7369,456,485.97,470.5,15.46,485.96
34.787,459,485.76,469.83,15.93,485.76
34.8372,469,485.6,469.15,16.45,485.6
34.8873,484,485.49,468.48,17.01,485.49
34.9375,471,485.43,467.8,17.63,485.43
34.9876,472,485.44,467.13,18.32,485.45
35.0377,470,485.53,466.46,19.07,485.53
35.0879,490,485.7,465.79,19.91,485.7
35.138,432,485.96,465.12,20.84,485.96
35.1881,498,486.33,464.45,21.88,486.33
35.2383,505,486.83,463.79,23.04,486.83
35.2884,497,487.51,463.13,24.39,487.52
35.3386,477,488.43,462.46,25.97,488.43
35.3887,482,489.72,461.8,27.91,489.71
35.4388,460,491.72,461.14,30.58,491.72
35.489,511,495.44,460.49,34.96,495.45
35.5391,489,500.9,459.83,41.07,500.9
35.5892,486,501.67,459.18,42.5,501.68
35.6394,504,501.6,458.52,43.07,501.59
35.6895,472,503.56,457.87,45.68,503.55
35.7397,479,506.92,457.22,49.7,506.92
35.7898,497,511.48,456.58,54.9,511.48
35.8399,472,517.34,455.93,61.41,517.34
35.8901,494,524.8,455.29,69.51,524.8
35.9402,530,534.31,454.64,79.67,534.31
35.9903,511,546.61,454,92.61,546.61
36.0405,559,562.76,453.36,109.4,562.76
36.0906,521,584.43,452.73,131.7,584.43
36.1408,576,614.27,452.09,162.18,614.27
36.1909,593,656.75,451.46,205.29,656.75
36.241,587,719.26,450.82,268.44,719.26
36.2912,755,813.61,450.19,363.42,813.61
36.3413,857,961.06,449.57,511.5,961.07
36.3914,1131,1200.79,448.94,751.85,1200.79
36.4416,1538,1616.57,448.32,1168.26,1616.58
36.4917,2238,2302.24,447.69,1854.55,2302.24
36.5418,3079,2969.75,447.07,2522.67,2969.74
36.592,3146,2958.46,446.45,2512.01,2958.46
36.6421,2795,2534.19,445.84,2088.36,2534.2
36.6923,2000,1913.22,445.22,1468,1913.22
36.7424,1506,1368.12,444.61,923.51,1368.12
36.7925,1054,1037.19,444,593.19,1037.19
36.8427,852,848.39,443.39,405,848.39
36.8928,704,735.51,442.78,292.73,735.51
36.9429,683,663.74,442.17,221.57,663.74
36.9931,636,615.53,441.57,173.96,615.53
37.0432,644,581.63,440.97,140.66,581.63
37.0934,532,556.89,440.37,116.52,556.89
37.1435,510,538.27,439.77,98.5,538.27
37.1936,491,523.88,439.18,84.7,523.88
37.2438,538,512.52,438.58,73.94,512.52
37.2939,506,503.38,437.99,65.39,503.38
37.344,488,495.91,437.4,58.51,495.91
37.3942,459,489.72,436.82,52.91,489.73
37.4443,469,484.53,436.23,48.3,484.53
37.4945,457,480.13,435.65,44.49,480.14
37.5446,464,476.37,435.07,41.31,476.38
37.5947,436,473.15,434.49,38.66,473.15
37.6449,457,470.34,433.91,36.43,470.34
37.695,464,467.9,433.33,34.57,467.9
37.7451,459,465.78,432.76,33.01,465.77
37.7953,454,463.92,432.19,31.73,463.92
37.8454,447,462.3,431.62,30.68,462.3
37.8956,455,460.92,431.06,29.86,460.92
37.9457,437,459.75,430.49,29.26,459.75
37.9958,458,458.82,429.93,28.89,458.82
38.046,464,458.21,429.37,28.84,458.21
38.0961,512,458.15,428.81,29.34,458.15
38.1462,431,459.4,428.25,31.14,459.39
38.1964,472,461.73,427.7,34.03,461.73
38.2465,500,460.29,427.15,33.14,460.29
38.2966,464,458.21,426.6,31.61,458.21
38.3468,477,457.41,426.05,31.36,457.41
38.3969,438,457.33,425.51,31.82,457.33
38.4471,414,457.7,424.96,32.73,457.69
38.4972,407,458.44,424.42,34.02,458.44
38.5473,457,459.55,423.88,35.67,459.55
38.5975,471,461.07,423.35,37.73,461.08
38.6476,488,463.07,422.81,40.26,463.07
38.6977,459,465.65,422.28,43.37,465.65
38.7479,459,468.95,421.75,47.2,468.95
38.798,470,473.13,421.22,51.91,473.13
38.8482,506,478.51,420.69,57.82,478.51
38.8983,460,485.49,420.17,65.32,485.49
38.9484,502,494.65,419.65,75,494.65
38.9986,487,506.9,419.13,87.77,506.9
39.0487,498,523.72,418.61,105.11,523.72
39.0988,533,547.55,418.09,129.46,547.55
39.149,604,582.76,417.58,165.18,582.76
39.1991,605,637.29,417.07,220.22,637.29
39.2493,709,725.45,416.56,308.89,725.45
39.2994,849,871.07,416.05,455.02,871.07
39.3495,1197,1131.19,415.55,715.64,1131.19
39.3997,1931,1700.39,415.05,1285.34,1700.39
39.4498,3046,2825.06,414.55,2410.51,2825.06
39.4999,3666,3257.8,414.05,2843.75,3257.8
39.5501,3175,2719.73,413.55,2306.18,2719.73
39.6002,2575,2238.65,413.06,1825.59,2238.65
39.6503,1761,1447.87,412.57,1035.3,1447.87
39.7005,1057,996.43,412.08,584.36,996.44
39.7506,814,790.57,411.59,378.98,790.57
39.8008,696,689.3,411.1,278.2,689.3
39.8509,599,636.96,410.62,226.34,636.96
39.901,584,612.03,410.14,201.89,612.03
39.9512,622,606.34,409.66,196.68,606.34
40.0013,591,618.35,409.18,209.17,618.35
40.0514,612,651.08,408.71,242.37,651.08
40.1016,708,713.5,408.23,305.26,713.49
40.1517,811,824.59,407.76,416.82,824.58
40.2019,1031,1025.2,407.3,617.9,1025.2
40.252,1356,1338.25,406.83,931.42,1338.25
40.3021,1535,1563.79,406.36,1157.43,1563.79
40.3523,1560,1491.41,405.9,1085.51,1491.41
40.4024,1383,1311.92,405.44,906.48,1311.92
40.4525,1094,1055.47,404.98,650.48,1055.46
40.5027,822,825.81,404.53,421.29,825.82
40.5528,659,683.74,404.07,279.67,683.74
40.603,543,601.26,403.62,197.64,601.26
40.6531,589,551.15,403.17,147.98,551.15
40.7032,477,518.79,402.72,116.06,518.78
40.7534,518,496.72,402.28,94.44,496.72
40.8035,459,480.99,401.83,79.16,480.99
40.8536,481,469.38,401.39,67.99,469.38
40.9038,471,460.56,400.95,59.61,460.56
40.9539,491,453.73,400.51,53.22,453.73
41.0041,476,448.41,400.08,48.33,448.41
41.0542,438,444.34,399.64,44.69,444.33
41.1043,492,441.64,399.21,42.43,441.64
41.1545,431,440.67,398.78,41.88,440.66
41.2046,481,438.78,398.35,40.43,438.78
41.2547,460,435.23,397.93,37.3,435.23
41.3049,454,432.77,397.5,35.27,432.77
41.355,477,431.2,397.08,34.12,431.2
41.4052,468,430.18,396.66,33.52,430.18
41.4553,485,429.6,396.24,33.36,429.6
41.5054,428,429.41,395.83,33.58,429.41
41.5556,445,429.61,395.41,34.19,429.6
41.6057,469,430.23,395,35.22,430.22
41.6558,409,431.32,394.59,36.73,431.32
41.706,458,432.97,394.18,38.79,432.97
41.7561,448,435.32,393.78,41.54,435.32
41.8062,438,438.53,393.37,45.16,438.53
41.8564,458,442.88,392.97,49.91,442.88
41.9065,450,448.77,392.57,56.2,448.77
41.9567,458,456.81,392.17,64.64,456.81
42.0068,485,467.99,391.77,76.21,467.98
42.0569,533,483.91,391.38,92.54,483.92
42.1071,561,507.4,390.98,116.42,507.4
42.1572,560,543.45,390.59,152.86,543.45
42.2073,614,600.71,390.2,210.51,600.71
42.2575,830,692.56,389.81,302.75,692.56
42.3076,983,848,389.43,458.57,848
42.3578,1368,1171.32,389.04,782.27,1171.31
42.4079,1847,1886.07,388.66,1497.41,1886.07
42.458,2336,2575.99,388.28,2187.71,2575.99
42.5082,2295,2208.24,387.9,1820.34,2208.24
42.5583,2002,1950.23,387.52,1562.7,1950.22
42.6084,1545,1445.59,387.15,1058.44,1445.59
42.6586,1080,958.08,386.78,571.31,958.09
42.7087,804,719.46,386.4,333.06,719.46
42.7589,628,603.08,386.03,217.05,603.08
42.809,600,539.27,385.67,153.6,539.27
42.8591,525,500.6,385.3,115.3,500.6
42.9093,469,475.34,384.93,90.4,475.33
42.9594,487,457.87,384.57,73.3,457.87
43.0095,464,445.23,384.21,61.02,445.23
43.0597,418,435.76,383.85,51.91,435.76
43.1098,455,428.45,383.49,44.96,428.45
43.16,400,422.67,383.13,39.54,422.67
43.2101,402,418,382.78,35.22,418
43.2602,415,414.16,382.43,31.74,414.17
43.3104,430,410.96,382.07,28.88,410.95
43.3605,423,408.24,381.72,26.52,408.24
43.4106,378,405.92,381.38,24.54,405.92
43.4608,393,403.9,381.03,22.88,403.91
43.5109,374,402.14,380.68,21.46,402.14
43.561,388,400.59,380.34,20.25,400.59
43.6112,410,399.22,380,19.22,399.22
43.6613,399,397.99,379.66,18.33,397.99
43.7115,395,396.89,379.32,17.57,396.89
43.7616,388,395.89,378.98,16.91,395.89
43.8117,404,395,378.64,16.35,394.99
43.8619,383,394.18,378.31,15.87,394.18
43.912,394,393.44,377.98,15.47,393.45
43.9621,439,392.77,377.65,15.13,392.78
44.0123,418,392.17,377.32,14.85,392.17
44.0624,417,391.62,376.99,14.63,391.62
44.1126,368,391.12,376.66,14.46,391.12
44.1627,399,390.68,376.33,14.35,390.68
44.2128,414,390.29,376.01,14.28,390.29
44.263,429,389.96,375.69,14.27,389.96
44.3131,365,389.67,375.37,14.3,389.67
44.3632,382,389.44,375.05,14.39,389.44
44.4134,397,389.26,374.73,14.53,389.26
44.4635,404,389.14,374.41,14.73,389.14
44.5137,403,389.09,374.1,14.99,389.09
44.5638,364,389.1,373.78,15.32,389.1
44.6139,415,389.2,373.47,15.73,389.2
44.6641,391,389.42,373.16,16.26,389.42
44.7142,409,389.78,372.85,16.93,389.78
44.7643,431,390.34,372.54,17.8,390.34
44.8145,401,391.2,372.23,18.97,391.2
44.8646,360,392.54,371.92,20.61,392.53
44.9147,410,394.77,371.62,23.15,394.77
44.9649,404,398.65,371.32,27.34,398.66
45.015,414,404.32,371.01,33.3,404.31
45.0652,405,407.67,370.71,36.96,407.67
45.1153,435,407.16,370.41,36.74,407.15
45.1654,402,407.23,370.11,37.12,407.23
45.2156,413,409.31,369.82,39.49,409.31
45.2657,412,413.35,369.52,43.83,413.35
45.3158,429,419.56,369.23,50.33,419.56
45.366,388,428.6,368.93,59.67,428.6
45.4161,473,441.76,368.64,73.12,441.76
45.4663,541,461.55,368.35,93.2,461.55
45.5164,518,491.81,368.06,123.75,491.81
45.5665,559,538.81,367.77,171.04,538.81
45.6167,650,612.26,367.48,244.78,612.26
45.6668,818,743.92,367.2,376.73,743.93
45.7169,1090,1034.41,366.91,667.5,1034.41
45.7671,1450,1614.48,366.63,1247.85,1614.48
45.8172,1573,1887.78,366.34,1521.44,1887.78
45.8674,1458,1556.44,366.06,1190.38,1556.44
45.9175,1281,1429.68,365.78,1063.9,1429.68
45.9676,1051,1080.33,365.5,714.83,1080.33
46.0178,735,755.65,365.22,390.43,755.65
46.0679,553,596.73,364.94,231.79,596.73
46.118,481,517.99,364.67,153.32,517.99
46.1682,463,474.3,364.39,109.91,474.3
46.2183,400,447.61,364.12,83.5,447.62
46.2685,439,430.08,363.84,66.24,430.08
46.3186,420,417.92,363.57,54.35,417.92
46.3687,395,409.1,363.3,45.8,409.1
46.4189,409,402.49,363.03,39.46,402.49
46.469,399,397.4,362.76,34.64,397.4
46.5191,453,393.37,362.49,30.88,393.37
46.5693,420,390.13,362.22,27.91,390.13
46.6194,412,387.49,361.96,25.53,387.49
46.6696,383,385.29,361.69,23.59,385.28
46.7197,371,383.44,361.43,22.01,383.44
46.7698,378,381.87,361.16,20.7,381.86
46.82,418,380.52,360.9,19.62,380.52
46.8701,353,379.36,360.64,18.72,379.36
46.9202,410,378.35,360.38,17.97,378.35
46.9704,347,377.46,360.12,17.35,377.47
47.0205,372,376.69,359.86,16.83,376.69
47.0706,378,376.01,359.6,16.41,376.01
47.1208,368,375.4,359.34,16.06,375.4
47.1709,377,374.87,359.08,15.79,374.87
47.2211,395,374.41,358.83,15.58,374.41
47.2712,366,374,358.57,15.43,374
47.3213,347,373.64,358.32,15.32,373.64
47.3715,317,373.33,358.06,15.27,373.33
47.4216,368,373.07,357.81,15.26,373.07
47.4717,377,372.85,357.56,15.29,372.85
47.5219,392,372.67,357.31,15.36,372.67
47.572,358,372.53,357.06,15.47,372.53
47.6222,343,372.43,356.81,15.62,372.43
47.6723,405,372.37,356.56,15.81,372.37
47.7224,376,372.34,356.31,16.03,372.34
47.7726,340,372.36,356.06,16.29,372.35
47.8227,366,372.41,355.82,16.6,372.42
47.8728,357,372.51,355.57,16.94,372.51
47.923,355,372.65,355.33,17.32,372.65
47.9731,334,372.83,355.08,17.75,372.83
48.0233,372,373.07,354.84,18.23,373.07
48.0734,396,373.35,354.6,18.75,373.35
48.1235,319,373.69,354.35,19.33,373.68
48.1737,399,374.08,354.11,19.97,374.08
48.2238,349,374.54,353.87,20.67,374.54
48.2739,368,375.06,353.63,21.43,375.06
48.3241,402,375.66,353.39,22.27,375.66
48.3742,422,376.34,353.15,23.19,376.34
48.4244,370,377.12,352.91,24.2,377.11
48.4745,384,377.99,352.67,25.32,377.99
48.5246,397,378.98,352.44,26.54,378.98
48.5748,428,380.09,352.2,27.89,380.09
48.6249,387,381.34,351.96,29.38,381.34
48.675,328,382.76,351.73,31.03,382.76
48.7252,383,384.35,351.49,32.86,384.35
48.7753,374,386.16,351.26,34.9,386.16
48.8254,426,388.21,351.03,37.18,388.21
48.8756,414,390.54,350.79,39.74,390.53
48.9257,413,393.2,350.56,42.64,393.2
48.9759,417,396.27,350.33,45.94,396.27
49.026,384,399.83,350.1,49.73,399.83
49.0761,450,404.04,349.87,54.18,404.05
49.1263,424,409.25,349.63,59.61,409.24
49.1764,424,416.13,349.4,66.73,416.13
49.2265,397,424.34,349.18,75.16,424.34
49.2767,433,430.54,348.95,81.59,430.54
49.3268,444,437.63,348.72,88.91,437.63
49.377,410,447.3,348.49,98.81,447.3
49.4271,482,459.61,348.26,111.35,459.61
49.4772,440,475.02,348.03,126.98,475.01
49.5274,457,494.42,347.81,146.61,494.42
49.5775,490,519.29,347.58,171.71,519.29
49.6276,514,551.48,347.36,204.12,551.48
49.6778,526,592.61,347.13,245.48,592.61
49.7279,582,647.89,346.91,300.98,647.89
49.7781,632,724.6,346.68,377.92,724.6
49.8282,770,833.98,346.46,487.53,833.99
49.8783,847,991.66,346.23,645.43,991.66
49.9285,1098,1222.97,346.01,876.96,1222.97
49.9786,1497,1582.46,345.79,1236.68,1582.47
50.0287,2290,2193.42,345.57,1847.86,2193.43
50.0789,3313,3221.09,345.34,2875.74,3221.08
50.129,4576,4430.71,345.12,4085.59,4430.71
50.1792,4790,4710.58,344.9,4365.68,4710.58
50.2293,4290,4183.38,344.68,3838.71,4183.39
50.2794,3750,3684.47,344.46,3340.01,3684.47
50.3296,2886,2891.11,344.24,2546.88,2891.12
50.3797,1991,2035.58,344.02,1691.56,2035.58
50.4298,1411,1460.78,343.8,1116.98,1460.78
50.48,1079,1122.07,343.58,778.49,1122.07
50.5301,833,924.28,343.36,580.92,924.28
50.5802,735,816.21,343.14,473.07,816.21
50.6304,771,762.46,342.92,419.53,762.45
50.6805,627,690.91,342.71,348.2,690.91
50.7307,597,626.09,342.49,283.6,626.09
50.7808,565,586.2,342.27,243.93,586.2
50.8309,517,536.9,342.06,194.84,536.9
50.8811,485,496.82,341.84,154.98,496.82
50.9312,421,470.41,341.62,128.78,470.4
50.9813,457,451.7,341.41,110.29,451.7
51.0315,435,437.45,341.19,96.26,437.45
51.0816,410,426.12,340.97,85.14,426.11
51.1318,408,416.83,340.76,76.07,416.83
51.1819,389,409.09,340.54,68.54,409.08
51.232,403,402.54,340.33,62.21,402.54
51.2822,409,396.94,340.12,56.82,396.94
51.3323,402,392.06,339.9,52.15,392.05
51.3824,390,387.73,339.69,48.04,387.73
51.4326,372,383.91,339.47,44.44,383.91
51.4827,364,380.55,339.26,41.28,380.54
51.5329,363,377.55,339.05,38.5,377.55
51.583,383,374.87,338.83,36.04,374.87
51.6331,342,372.46,338.62,33.84,372.46
51.6833,374,370.28,338.41,31.87,370.28
51.7334,361,368.3,338.2,30.11,368.31
51.7835,368,366.5,337.98,28.52,366.5
51.8337,334,364.85,337.77,27.08,364.85
51.8838,324,363.34,337.56,25.78,363.34
51.9339,355,361.95,337.35,24.6,361.95
51.9841,352,360.67,337.14,23.53,360.67
52.0342,349,359.49,336.93,22.56,359.49
52.0844,340,358.39,336.72,21.67,358.39
52.1345,335,357.37,336.51,20.87,357.38
52.1846,367,356.43,336.29,20.13,356.42
52.2348,351,355.54,336.08,19.46,355.54
52.2849,360,354.72,335.87,18.85,354.72
52.335,357,353.96,335.66,18.29,353.95
52.3852,355,353.24,335.45,17.78,353.23
52.4353,325,352.57,335.24,17.33,352.57
52.4855,347,351.95,335.04,16.91,351.95
52.5356,382,351.36,334.83,16.54,351.37
52.5857,329,350.82,334.62,16.2,350.82
52.6359,359,350.31,334.41,15.91,350.32
52.686,372,349.84,334.2,15.65,349.85
52.7361,344,349.41,333.99,15.42,349.41
52.7863,378,349.01,333.78,15.22,349
52.8364,355,348.64,333.57,15.06,348.63
52.8866,353,348.3,333.36,14.94,348.3
52.9367,328,348,333.16,14.84,348
52.9868,358,347.73,332.95,14.78,347.73
53.037,372,347.49,332.74,14.75,347.49
53.0871,401,347.28,332.53,14.75,347.28
53.1372,373,347.11,332.33,14.79,347.12
53.1874,349,346.98,332.12,14.86,346.98
53.2375,353,346.9,331.91,14.99,346.9
53.2877,393,346.88,331.7,15.17,346.87
53.3378,395,346.92,331.5,15.43,346.93
53.3879,352,347.06,331.29,15.77,347.06
53.4381,391,347.32,331.08,16.24,347.32
53.4882,357,347.78,330.88,16.9,347.78
53.5383,362,348.59,330.67,17.92,348.59
53.5885,356,350.05,330.46,19.59,350.05
53.6386,383,352.58,330.26,22.32,352.58
53.6888,331,355.36,330.05,25.31,355.36
53.7389,332,355.63,329.84,25.79,355.63
53.789,366,354.31,329.64,24.67,354.31
53.8392,385,353.55,329.43,24.11,353.54
53.8893,376,353.59,329.23,24.36,353.59
53.9394,352,354.23,329.02,25.21,354.23
53.9896,358,355.33,328.82,26.52,355.34
54.0397,333,356.88,328.61,28.27,356.88
54.0898,352,358.89,328.41,30.48,358.89
54.14,359,361.44,328.2,33.24,361.44
54.1901,362,364.67,328,36.67,364.67
54.2403,376,368.77,327.79,40.98,368.77
54.2904,388,374.02,327.59,46.43,374.02
54.3405,388,380.85,327.38,53.47,380.85
54.3907,374,389.94,327.18,62.76,389.94
54.4408,392,402.33,326.97,75.36,402.33
54.4909,426,419.63,326.77,92.87,419.64
54.5411,463,444.59,326.56,118.03,444.59
54.5912,501,480.59,326.36,154.24,480.6
54.6414,573,531.36,326.15,205.21,531.36
54.6915,639,606.68,325.95,280.73,606.68
54.7416,801,743.63,325.75,417.88,743.63
54.7918,1099,1036.72,325.54,711.17,1036.71
54.8419,1287,1630.43,325.34,1305.09,1630.43
54.892,1502,2077.21,325.13,1752.07,2077.2
54.9422,1428,1696.94,324.93,1372.01,1696.94
54.9923,1290,1504.34,324.73,1179.61,1504.34
55.0425,1191,1454.33,324.52,1129.81,1454.33
55.0926,1016,1086.02,324.32,761.7,1086.02
55.1427,884,807.01,324.12,482.9,807.02
55.1929,768,698.12,323.91,374.21,698.12
55.243,796,709.3,323.71,385.59,709.3
55.2931,789,854.29,323.51,530.78,854.29
55.3433,906,1029.61,323.31,706.3,1029.61
55.3934,928,908.48,323.1,585.37,908.47
55.4436,823,791.2,322.9,468.3,791.2
55.4937,700,774.18,322.7,451.48,774.18
55.5438,631,647.16,322.5,324.67,647.17
55.594,583,518.11,322.29,195.82,518.11
55.6441,469,449.77,322.09,127.68,449.77
55.6942,466,413.7,321.89,91.81,413.7
55.7444,403,392.51,321.69,70.82,392.51
55.7945,413,378.83,321.49,57.34,378.83
55.8446,388,369.36,321.28,48.07,369.35
55.8948,392,362.44,321.08,41.36,362.44
55.9449,405,357.19,320.88,36.31,357.19
55.9951,377,353.08,320.68,32.4,353.08
56.0452,364,349.78,320.48,29.3,349.78
56.0953,341,347.09,320.28,26.81,347.09
56.1455,335,344.85,320.08,24.77,344.85
56.1956,313,342.97,319.88,23.09,342.97
56.2457,367,341.37,319.68,21.7,341.38
56.2959,310,340.01,319.48,20.54,340.02
56.346,333,338.85,319.28,19.58,338.86
56.3962,339,337.86,319.08,18.78,337.86
56.4463,323,337.02,318.88,18.14,337.02
56.4964,319,336.31,318.68,17.64,336.32
56.5466,321,335.74,318.47,17.26,335.73
56.5967,299,335.29,318.28,17.02,335.3
56.6468,322,334.99,318.08,16.91,334.99
56.697,295,334.84,317.88,16.97,334.85
56.7471,336,334.89,317.68,17.21,334.89
56.7973,286,335.17,317.48,17.7,335.18
56.8474,312,335.78,317.28,18.5,335.78
56.8975,336,336.83,317.08,19.75,336.83
56.9477,327,338.49,316.88,21.6,338.48
56.9978,352,341.01,316.68,24.33,341.01
57.0479,342,345.08,316.49,28.6,345.09
57.0981,350,352.13,316.29,35.85,352.14
57.1482,372,364.3,316.09,48.21,364.3
57.1983,389,380.88,315.89,64.99,380.88
57.2485,368,389.49,315.69,73.8,389.49
57.2986,378,383.26,315.5,67.76,383.26
57.3488,364,376.3,315.3,61,376.3
57.3989,389,370.33,315.1,55.23,370.33
57.449,373,359.56,314.91,44.65,359.56
57.4992,320,348.95,314.71,34.24,348.95
57.5493,331,341.89,314.51,27.38,341.89
57.5994,328,337.61,314.32,23.29,337.61
57.6496,340,334.96,314.12,20.84,334.96
57.6997,354,333.25,313.92,19.32,333.24
57.7499,312,332.12,313.73,18.39,332.12
57.8,326,331.36,313.53,17.83,331.36
57.8501,354,330.86,313.34,17.52,330.86
57.9003,334,330.55,313.14,17.41,330.55
57.9504,361,330.39,312.95,17.44,330.39
58.0005,363,330.34,312.75,17.58,330.33
58.0507,375,330.4,312.56,17.84,330.4
58.1008,306,330.55,312.37,18.18,330.55
58.151,360,330.78,312.17,18.61,330.78
58.2011,331,331.11,311.98,19.13,331.11
58.2512,314,331.52,311.78,19.74,331.52
58.3014,324,332.03,311.59,20.43,332.02
58.3515,365,332.63,311.4,21.23,332.63
58.4016,375,333.33,311.21,22.13,333.34
58.4518,364,334.15,311.01,23.14,334.15
58.5019,357,335.1,310.82,24.28,335.1
58.5521,355,336.19,310.63,25.56,336.19
58.6022,356,337.45,310.44,27.01,337.45
58.6523,340,338.92,310.25,28.67,338.92
58.7025,348,340.64,310.06,30.59,340.65
58.7526,340,342.72,309.87,32.86,342.73
58.8027,374,345,309.68,35.33,345.01
58.8529,347,347.3,309.49,37.81,347.3
58.903,356,350,309.29,40.71,350
58.9532,369,353.26,309.11,44.15,353.26
59.0033,366,357.1,308.92,48.19,357.11
59.0534,371,361.66,308.73,52.93,361.66
59.1036,401,367.06,308.54,58.52,367.06
59.1537,358,373.52,308.35,65.17,373.52
59.2038,355,381.31,308.16,73.15,381.31
59.254,375,390.81,307.97,82.84,390.81
59.3041,377,402.54,307.79,94.76,402.55
59.3542,393,417.24,307.6,109.64,417.24
59.4044,425,435.96,307.41,128.55,435.96
59.4545,477,460.13,307.23,152.9,460.13
59.5047,505,492.18,307.04,185.14,492.18
59.5548,527,535.3,306.85,228.45,535.3
59.6049,586,593.96,306.67,287.29,593.96
59.6551,658,674.03,306.48,367.54,674.02
59.7052,788,784.8,306.3,478.5,784.8
59.7553,972,947.99,306.11,641.87,947.98
59.8055,1243,1213.02,305.93,907.09,1213.02
59.8556,1631,1664.61,305.75,1358.87,1664.62
59.9058,2125,2356.95,305.56,2051.38,2356.94
59.9559,2688,2973.45,305.38,2668.06,2973.44
60.006,2577,2911.88,305.2,2606.68,2911.88
60.0562,2437,2544.77,305.02,2239.75,2544.77
60.1063,2262,2342.35,304.84,2037.51,2342.35
60.1564,1861,2031.74,304.65,1727.08,2031.73
60.2066,1486,1537.67,304.47,1233.2,1537.67
60.2567,1167,1130.69,304.29,826.4,1130.69
60.3069,952,872.39,304.11,568.27,872.38
60.357,736,713.84,303.93,409.91,713.84
60.4071,633,613.28,303.75,309.53,613.28
60.4573,555,546.83,303.58,243.25,546.83
60.5074,509,500.23,303.4,196.84,500.24
60.5575,456,464.98,303.22,161.76,464.98
60.6077,411,437.99,303.04,134.95,437.99
60.6578,397,417.48,302.87,114.61,417.48
60.708,383,401.85,302.69,99.16,401.85
60.7581,393,390.23,302.51,87.71,390.22
60.8082,408,382.51,302.34,80.17,382.51
60.8584,416,376.52,302.16,74.36,376.52
60.9085,422,368.39,301.99,66.4,368.39
60.9586,398,362.12,301.81,60.3,362.11
61.0088,360,356.59,301.64,54.95,356.59
61.0589,332,349.96,301.47,48.49,349.96
61.109,305,344.59,301.29,43.3,344.59
61.1592,373,340.47,301.12,39.34,340.46
61.2093,335,337.09,300.95,36.13,337.08
61.2595,355,334.22,300.78,33.44,334.22
61.3096,367,331.73,300.61,31.12,331.73
61.3597,314,329.54,300.44,29.1,329.54
61.4099,331,327.6,300.27,27.33,327.6
61.46,353,325.86,300.1,25.76,325.86
61.5101,348,324.3,299.93,24.37,324.3
61.5603,329,322.89,299.77,23.12,322.89
61.6104,318,321.6,299.6,22.01,321.61
61.6606,327,320.44,299.43,21.01,320.44
61.7107,352,319.37,299.27,20.11,319.38
61.7608,347,318.39,299.1,19.29,318.39
61.811,309,317.5,298.93,18.56,317.49
61.8611,348,316.68,298.77,17.91,316.68
61.9112,307,315.92,298.61,17.31,315.92
61.9614,335,315.22,298.44,16.78,315.22
62.0115,343,314.58,298.28,16.3,314.58
62.0617,345,313.99,298.12,15.88,314
62.1118,303,313.45,297.96,15.5,313.46
62.1619,320,312.96,297.8,15.16,312.96
62.2121,323,312.5,297.64,14.87,312.51
62.2622,327,312.09,297.48,14.61,312.09
62.3123,307,311.72,297.32,14.4,311.72
62.3625,317,311.38,297.16,14.22,311.38
62.4126,266,311.08,297,14.08,311.08
62.4627,293,310.82,296.84,13.98,310.82
62.5129,341,310.6,296.69,13.91,310.6
62.563,288,310.42,296.53,13.89,310.42
62.6132,301,310.27,296.38,13.9,310.28
62.6633,294,310.17,296.22,13.95,310.17
62.7134,333,310.12,296.07,14.05,310.12
62.7636,287,310.11,295.92,14.19,310.11
62.8137,337,310.15,295.76,14.39,310.15
62.8639,299,310.26,295.61,14.65,310.26
62.914,281,310.43,295.46,14.97,310.43
62.9641,311,310.67,295.31,15.36,310.67
63.0143,301,311.01,295.16,15.84,311
63.0644,309,311.44,295.01,16.43,311.44
