Angle,Observed,Calculated,Background,Dolomite_nb,Quartz_nb,Dolomite,Quartz
10.7714,897,914.86,914.57,0.02,0.27,914.59,914.84
10.8215,870,910.76,910.46,0.03,0.27,910.49,910.73
10.8716,939,906.67,906.37,0.03,0.27,906.4,906.64
10.9218,891,902.58,902.28,0.03,0.28,902.31,902.56
10.9719,928,898.51,898.21,0.03,0.28,898.24,898.49
11.022,920,894.44,894.14,0.03,0.28,894.17,894.42
11.0722,949,890.39,890.08,0.03,0.28,890.11,890.36
11.1223,908,886.34,886.03,0.03,0.29,886.06,886.32
11.1725,853,882.31,881.99,0.03,0.29,882.02,882.28
11.2226,916,878.29,877.97,0.03,0.29,878,878.26
11.2727,884,874.28,873.96,0.03,0.3,873.99,874.26
11.3229,863,870.28,869.95,0.03,0.3,869.98,870.25
11.373,860,866.3,865.97,0.03,0.3,866,866.27
11.4231,899,862.33,862,0.03,0.31,862.03,862.31
11.4733,822,858.38,858.04,0.03,0.31,858.07,858.35
11.5234,865,854.44,854.1,0.03,0.31,854.13,854.41
11.5736,877,850.52,850.17,0.03,0.32,850.2,850.49
11.6237,879,846.61,846.27,0.03,0.32,846.3,846.59
11.6738,882,842.73,842.38,0.03,0.32,842.41,842.7
11.724,842,838.86,838.5,0.03,0.33,838.53,838.83
11.7741,853,835.01,834.65,0.03,0.33,834.68,834.98
11.8242,837,831.18,830.82,0.03,0.33,830.85,831.15
11.8744,843,827.38,827.01,0.03,0.34,827.04,827.35
11.9245,832,823.59,823.22,0.03,0.34,823.25,823.56
11.9746,865,819.83,819.45,0.03,0.34,819.48,819.79
12.0248,753,816.09,815.71,0.03,0.35,815.74,816.06
12.0749,854,812.37,811.99,0.03,0.35,812.02,812.34
12.1251,845,808.68,808.29,0.03,0.35,808.32,808.64
12.1752,830,805.01,804.62,0.03,0.36,804.65,804.98
12.2253,827,801.37,800.97,0.03,0.36,801,801.33
12.2755,775,797.75,797.35,0.03,0.37,797.38,797.72
12.3256,795,794.16,793.76,0.03,0.37,793.79,794.13
12.3757,800,790.6,790.19,0.03,0.37,790.22,790.56
12.4259,794,787.07,786.66,0.03,0.38,786.69,787.04
12.476,804,783.56,783.15,0.03,0.38,783.18,783.53
12.5262,752,780.09,779.67,0.03,0.39,779.7,780.06
12.5763,763,776.64,776.22,0.03,0.39,776.25,776.61
12.6264,787,773.22,772.8,0.03,0.39,772.83,773.19
12.6766,824,769.84,769.41,0.03,0.4,769.44,769.81
12.7267,812,766.49,766.05,0.03,0.4,766.08,766.45
12.7768,794,763.17,762.72,0.03,0.41,762.75,763.13
12.827,784,759.88,759.43,0.03,0.41,759.46,759.84
12.8771,783,756.62,756.17,0.04,0.42,756.21,756.59
12.9273,808,753.4,752.94,0.04,0.42,752.98,753.36
12.9774,773,750.21,749.75,0.04,0.43,749.79,750.18
13.0275,761,747.06,746.59,0.04,0.43,746.63,747.02
13.0777,766,743.94,743.46,0.04,0.44,743.5,743.9
13.1278,665,740.85,740.37,0.04,0.44,740.41,740.81
13.1779,719,737.8,737.32,0.04,0.45,737.36,737.77
13.2281,743,734.79,734.3,0.04,0.45,734.34,734.75
13.2782,742,731.82,731.32,0.04,0.46,731.36,731.78
13.3284,724,728.88,728.37,0.04,0.47,728.41,728.84
13.3785,740,725.97,725.46,0.04,0.47,725.5,725.93
13.4286,758,723.11,722.59,0.04,0.48,722.63,723.07
13.4788,720,720.28,719.75,0.04,0.49,719.79,720.24
13.5289,725,717.48,716.95,0.04,0.49,716.99,717.44
13.579,709,714.73,714.19,0.04,0.5,714.23,714.69
13.6292,730,712.01,711.46,0.04,0.51,711.5,711.97
13.6793,684,709.33,708.78,0.04,0.51,708.82,709.29
13.7294,697,706.69,706.13,0.04,0.52,706.17,706.65
13.7796,708,704.09,703.52,0.04,0.53,703.56,704.05
13.8297,731,701.53,700.95,0.04,0.54,700.99,701.49
13.8799,681,699.01,698.42,0.04,0.54,698.46,698.96
13.93,701,696.52,695.92,0.04,0.55,695.96,696.47
13.9801,729,694.07,693.47,0.04,0.56,693.51,694.03
14.0303,764,691.66,691.05,0.05,0.57,691.1,691.62
14.0804,755,689.3,688.67,0.05,0.58,688.72,689.25
14.1305,720,686.97,686.34,0.05,0.58,686.39,686.92
14.1807,717,684.68,684.04,0.05,0.59,684.09,684.63
14.2308,696,682.42,681.78,0.05,0.6,681.83,682.38
14.281,694,680.21,679.55,0.05,0.61,679.6,680.16
14.3311,677,678.04,677.37,0.05,0.62,677.42,677.99
14.3812,651,675.9,675.23,0.05,0.63,675.28,675.86
14.4314,686,673.81,673.12,0.05,0.63,673.17,673.75
14.4815,686,671.75,671.06,0.05,0.64,671.11,671.7
14.5316,696,669.73,669.03,0.05,0.65,669.08,669.68
14.5818,624,667.76,667.04,0.05,0.66,667.09,667.7
14.6319,731,665.82,665.09,0.05,0.67,665.14,665.76
14.6821,622,663.91,663.18,0.05,0.68,663.23,663.86
14.7322,652,662.05,661.31,0.05,0.69,661.36,662
14.7823,594,660.23,659.47,0.05,0.7,659.52,660.17
14.8325,701,658.44,657.68,0.06,0.71,657.74,658.39
14.8826,670,656.7,655.92,0.06,0.72,655.98,656.64
14.9327,683,654.99,654.2,0.06,0.73,654.26,654.93
14.9829,637,653.32,652.51,0.06,0.74,652.57,653.25
15.033,656,651.68,650.87,0.06,0.75,650.93,651.62
15.0832,609,650.08,649.26,0.06,0.76,649.32,650.02
15.1333,681,648.52,647.69,0.06,0.77,647.75,648.46
15.1834,717,647,646.15,0.06,0.79,646.21,646.94
15.2336,643,645.51,644.65,0.06,0.8,644.71,645.45
15.2837,587,644.06,643.19,0.06,0.81,643.25,644
15.3338,631,642.65,641.77,0.07,0.82,641.84,642.59
15.384,624,641.27,640.37,0.07,0.83,640.44,641.2
15.4341,666,639.93,639.02,0.07,0.85,639.09,639.87
15.4842,614,638.63,637.7,0.07,0.86,637.77,638.56
15.5344,632,637.36,636.42,0.07,0.87,636.49,637.29
15.5845,620,636.12,635.17,0.07,0.88,635.24,636.05
15.6347,641,634.92,633.95,0.07,0.9,634.02,634.85
15.6848,587,633.76,632.77,0.08,0.91,632.85,633.68
15.7349,592,632.63,631.62,0.08,0.93,631.7,632.55
15.7851,570,631.53,630.51,0.08,0.94,630.59,631.45
15.8352,640,630.47,629.43,0.09,0.95,629.52,630.38
15.8853,589,629.44,628.38,0.09,0.97,628.47,629.35
15.9355,605,628.44,627.36,0.1,0.98,627.46,628.34
15.9856,668,627.48,626.38,0.1,1,626.48,627.38
16.0358,658,626.56,625.43,0.11,1.02,625.54,626.45
16.0859,579,625.66,624.51,0.12,1.03,624.63,625.54
16.136,611,624.8,623.62,0.14,1.05,623.76,624.67
16.1862,636,623.98,622.76,0.16,1.07,622.92,623.83
16.2363,621,623.2,621.93,0.19,1.08,622.12,623.01
16.2864,569,622.47,621.13,0.23,1.1,621.36,622.23
16.3366,593,621.79,620.37,0.31,1.12,620.68,621.49
16.3867,593,621.2,619.63,0.43,1.14,620.06,620.77
16.4369,604,620.73,618.92,0.65,1.16,619.57,620.08
16.487,580,620.43,618.23,1.02,1.18,619.25,619.41
16.5371,635,620.21,617.58,1.43,1.2,619.01,618.78
16.5873,597,619.62,616.95,1.45,1.22,618.4,618.17
16.6374,599,618.65,616.36,1.05,1.24,617.41,617.6
16.6875,571,617.71,615.78,0.66,1.26,616.44,617.04
16.7377,581,616.96,615.24,0.44,1.29,615.68,616.53
16.7878,599,616.34,614.72,0.31,1.31,615.03,616.03
16.838,577,615.8,614.23,0.24,1.33,614.47,615.56
16.8881,624,615.32,613.76,0.2,1.36,613.96,615.12
16.9382,582,614.87,613.32,0.17,1.38,613.49,614.7
16.9884,578,614.46,612.9,0.15,1.41,613.05,614.31
17.0385,644,614.08,612.5,0.14,1.44,612.64,613.94
17.0886,570,613.73,612.13,0.13,1.46,612.26,613.59
17.1388,609,613.4,611.79,0.12,1.49,611.91,613.28
17.1889,593,613.1,611.46,0.12,1.52,611.58,612.98
17.239,607,612.83,611.16,0.11,1.55,611.27,612.71
17.2892,606,612.58,610.88,0.11,1.58,610.99,612.46
17.3393,597,612.35,610.62,0.11,1.62,610.73,612.24
17.3895,636,612.14,610.39,0.11,1.65,610.5,612.04
17.4396,607,611.96,610.17,0.11,1.69,610.28,611.86
17.4897,613,611.8,609.98,0.1,1.72,610.08,611.7
17.5399,530,611.66,609.8,0.1,1.76,609.9,611.56
17.59,586,611.55,609.65,0.1,1.8,609.75,611.45
17.6401,624,611.45,609.51,0.1,1.84,609.61,611.35
17.6903,579,611.38,609.39,0.1,1.88,609.49,611.27
17.7404,614,611.32,609.3,0.1,1.92,609.4,611.22
17.7906,597,611.29,609.21,0.1,1.97,609.31,611.18
17.8407,615,611.27,609.15,0.1,2.02,609.25,611.17
17.8908,616,611.28,609.11,0.1,2.07,609.21,611.18
17.941,601,611.3,609.08,0.1,2.12,609.18,611.2
17.9911,628,611.34,609.06,0.11,2.17,609.17,611.23
18.0412,590,611.4,609.07,0.11,2.23,609.18,611.3
18.0914,569,611.48,609.09,0.11,2.29,609.2,611.38
18.1415,594,611.58,609.12,0.11,2.35,609.23,611.47
18.1917,583,611.69,609.17,0.11,2.41,609.28,611.58
18.2418,576,611.83,609.24,0.11,2.48,609.35,611.72
18.2919,584,611.98,609.31,0.11,2.55,609.42,611.86
18.3421,595,612.14,609.41,0.11,2.63,609.52,612.04
18.3922,586,612.33,609.51,0.11,2.71,609.62,612.22
18.4423,534,612.53,609.63,0.11,2.79,609.74,612.42
18.4925,566,612.76,609.76,0.12,2.88,609.88,612.64
18.5426,568,612.99,609.9,0.12,2.97,610.02,612.87
18.5928,553,613.25,610.06,0.12,3.07,610.18,613.13
18.6429,598,613.55,610.23,0.12,3.21,610.35,613.44
18.693,582,614.09,610.4,0.12,3.57,610.52,613.97
18.7432,598,615.57,610.59,0.12,4.86,610.71,615.45
18.7933,609,620.43,610.79,0.12,9.51,610.91,620.3
18.8434,682,623.39,611,0.12,12.27,611.12,623.27
18.8936,706,618.38,611.22,0.13,7.04,611.35,618.26
18.9437,624,616.96,611.45,0.13,5.39,611.58,616.84
18.9938,587,616.7,611.68,0.13,4.89,611.81,616.57
19.044,634,616.81,611.93,0.13,4.75,612.06,616.68
19.0941,636,617.07,612.18,0.13,4.76,612.31,616.94
19.1443,629,617.42,612.44,0.14,4.84,612.58,617.28
19.1944,675,617.83,612.71,0.14,4.98,612.85,617.69
19.2445,616,618.28,612.99,0.14,5.15,613.13,618.14
19.2947,625,618.78,613.28,0.14,5.36,613.42,618.64
19.3448,697,619.31,613.57,0.14,5.6,613.71,619.17
19.3949,655,619.89,613.86,0.15,5.88,614.01,619.74
19.4451,612,620.5,614.17,0.15,6.19,614.32,620.36
19.4952,642,621.16,614.47,0.15,6.54,614.62,621.01
19.5454,592,621.87,614.79,0.15,6.93,614.94,621.72
19.5955,730,622.63,615.11,0.16,7.37,615.27,622.48
19.6456,659,623.45,615.43,0.16,7.86,615.59,623.29
19.6958,672,624.35,615.76,0.16,8.43,615.92,624.19
19.7459,694,625.33,616.09,0.17,9.07,616.26,625.16
19.796,691,626.42,616.43,0.19,9.81,616.62,626.24
19.8462,749,627.63,616.77,0.21,10.66,616.98,627.43
19.8963,698,628.96,617.11,0.21,11.64,617.32,628.75
19.9465,741,630.46,617.46,0.2,12.8,617.66,630.26
19.9966,702,632.16,617.81,0.2,14.15,618.01,631.96
20.0467,697,634.12,618.16,0.2,15.77,618.36,633.93
20.0969,752,636.39,618.51,0.2,17.68,618.71,636.19
20.147,788,639.11,618.87,0.2,20.04,619.07,638.91
20.1971,824,642.38,619.23,0.2,22.95,619.43,642.18
20.2473,848,646.4,619.59,0.21,26.61,619.8,646.2
20.2974,823,651.45,619.95,0.21,31.29,620.16,651.24
20.3476,826,657.95,620.31,0.22,37.42,620.53,657.73
20.3977,903,666.58,620.67,0.22,45.69,620.89,666.36
20.4478,954,678.48,621.03,0.23,57.22,621.26,678.25
20.498,982,695.64,621.4,0.24,74.01,621.64,695.41
20.5481,1076,721.82,621.76,0.24,99.82,622,721.58
20.5982,1142,764.94,622.12,0.25,142.57,622.37,764.69
20.6484,1502,843.9,622.48,0.26,221.16,622.74,843.64
20.6985,2074,1010.83,622.84,0.27,387.72,623.11,1010.56
20.7486,3576,1427.81,623.2,0.28,804.32,623.48,1427.52
20.7988,6695,2592.31,623.56,0.29,1968.45,623.85,2592.01
20.8489,10759,4614.42,623.92,0.31,3990.19,624.23,4614.11
20.8991,9435,3734.52,624.28,0.32,3109.93,624.6,3734.21
20.9492,5142,1967.16,624.63,0.34,1342.19,624.97,1966.82
20.9993,2560,1169.7,624.98,0.36,544.36,625.34,1169.34
21.0495,1669,912.69,625.33,0.38,286.98,625.71,912.31
21.0996,1271,803.9,625.68,0.4,177.81,626.08,803.49
21.1497,1153,748.11,626.03,0.43,121.65,626.46,747.68
21.1999,1038,715.81,626.37,0.46,88.98,626.83,715.35
21.25,901,695.51,626.71,0.5,68.3,627.21,695.01
21.3002,859,681.98,627.05,0.55,54.38,627.6,681.43
21.3503,829,672.57,627.38,0.61,44.58,627.99,671.96
21.4004,786,665.81,627.71,0.68,37.41,628.39,665.12
21.4506,838,660.84,628.04,0.78,32.02,628.82,660.06
21.5007,764,657.16,628.36,0.9,27.9,629.26,656.26
21.5508,713,654.38,628.68,1.06,24.64,629.74,653.32
21.601,723,652.34,628.99,1.31,22.04,630.3,651.03
21.6511,670,650.9,629.3,1.66,19.93,630.96,649.23
21.7013,716,649.96,629.61,2.14,18.21,631.75,647.82
21.7514,693,649.53,629.91,2.84,16.79,632.75,646.7
21.8015,700,649.83,630.2,4.03,15.6,634.23,645.8
21.8517,653,651.24,630.49,6.14,14.61,636.63,645.1
21.9018,676,654.4,630.78,9.85,13.77,640.63,644.55
21.9519,707,659.18,631.06,15.06,13.06,646.12,644.12
22.0021,766,661.68,631.34,17.88,12.46,649.22,643.8
22.0522,781,658.6,631.61,15.04,11.95,646.65,643.56
22.1024,805,653.35,631.87,9.95,11.52,641.82,643.39
22.1525,719,649.48,632.13,6.18,11.16,638.31,643.29
22.2026,703,647.3,632.39,4.06,10.85,636.45,643.24
22.2528,654,646.11,632.63,2.87,10.6,635.5,643.23
22.3029,649,645.43,632.88,2.17,10.39,635.05,643.27
22.353,639,645.05,633.11,1.73,10.21,634.84,643.32
22.4032,627,644.86,633.34,1.44,10.08,634.78,643.42
22.4533,579,644.78,633.57,1.24,9.97,634.81,643.54
22.5034,629,644.78,633.78,1.1,9.9,634.88,643.68
22.5536,633,644.84,633.99,1,9.85,634.99,643.84
22.6037,577,644.95,634.2,0.93,9.82,635.13,644.02
22.6539,636,645.1,634.39,0.88,9.82,635.27,644.21
22.704,655,645.28,634.58,0.85,9.84,635.43,644.42
22.7541,651,645.48,634.77,0.83,9.88,635.6,644.65
22.8043,594,645.71,634.94,0.82,9.94,635.76,644.88
22.8544,580,645.96,635.11,0.83,10.02,635.94,645.13
22.9045,587,646.23,635.28,0.84,10.12,636.12,645.4
22.9547,586,646.52,635.43,0.85,10.24,636.28,645.67
23.0048,620,646.83,635.58,0.88,10.37,636.46,645.95
23.055,593,647.17,635.72,0.92,10.53,636.64,646.25
23.1051,611,647.52,635.85,0.96,10.7,636.81,646.55
23.1552,590,647.89,635.98,1.02,10.89,637,646.87
23.2054,550,648.29,636.1,1.1,11.1,637.2,647.2
23.2555,567,648.72,636.21,1.19,11.33,637.4,647.54
23.3056,574,649.19,636.31,1.3,11.57,637.61,647.88
23.3558,612,649.69,636.41,1.44,11.84,637.85,648.25
23.4059,608,650.24,636.5,1.62,12.12,638.12,648.62
23.4561,585,650.85,636.58,1.84,12.43,638.42,649.01
23.5062,595,651.54,636.65,2.14,12.76,638.79,649.41
23.5563,558,652.35,636.71,2.53,13.11,639.24,649.82
23.6065,546,653.31,636.77,3.06,13.48,639.83,650.25
23.6566,641,654.51,636.82,3.82,13.88,640.64,650.7
23.7067,574,656.08,636.86,4.92,14.3,641.78,651.16
23.7569,607,658.25,636.89,6.61,14.75,643.5,651.64
23.807,584,661.63,636.92,9.36,15.35,646.28,652.27
23.8572,609,667.87,636.94,14.09,16.85,651.03,653.79
23.9073,640,680.59,636.94,22.42,21.22,659.36,658.16
23.9574,727,710.42,636.95,35.96,37.51,672.91,674.46
24.0076,833,782.98,636.94,49.4,96.64,686.34,733.58
24.0577,836,787.75,636.92,48.76,102.07,685.68,738.99
24.1078,728,723.09,636.9,35.98,50.21,672.88,687.11
24.158,680,693.69,636.87,22.56,34.26,659.43,671.13
24.2081,622,679.6,636.83,14.09,28.68,650.92,665.51
24.2582,623,672.52,636.78,9.37,26.37,646.15,663.15
24.3084,581,668.8,636.73,6.65,25.42,643.38,662.15
24.3585,606,666.82,636.66,4.98,25.17,641.64,661.83
24.4087,591,665.83,636.59,3.89,25.34,640.48,661.93
24.4588,618,665.46,636.51,3.15,25.8,639.66,662.31
