Angle,Observed,Calculated,Background,Quartz_nb,Quartz
12.8771,691,738.09,735.93,2.16,738.09
12.9273,710,734.8,732.63,2.18,734.81
12.9774,718,731.55,729.36,2.19,731.55
13.0275,690,728.33,726.12,2.21,728.33
13.0777,761,725.14,722.91,2.23,725.14
13.1278,708,721.98,719.73,2.25,721.98
13.1779,709,718.85,716.58,2.27,718.85
13.2281,746,715.76,713.46,2.29,715.75
13.2782,693,712.69,710.38,2.31,712.69
13.3284,738,709.67,707.33,2.33,709.66
13.3785,655,706.67,704.32,2.35,706.67
13.4286,706,703.71,701.34,2.37,703.71
13.4788,752,700.78,698.39,2.4,700.79
13.5289,684,697.89,695.47,2.42,697.89
13.579,766,695.03,692.59,2.44,695.03
13.6292,694,692.21,689.75,2.46,692.21
13.6793,694,689.42,686.93,2.49,689.42
13.7294,703,686.67,684.16,2.51,686.67
13.7796,689,683.95,681.42,2.53,683.95
13.8297,685,681.26,678.71,2.56,681.27
13.8799,677,678.62,676.04,2.58,678.62
13.93,743,676.01,673.4,2.61,676.01
13.9801,685,673.43,670.8,2.63,673.43
14.0303,632,670.89,668.23,2.66,670.89
14.0804,652,668.39,665.7,2.68,668.38
14.1305,644,665.92,663.21,2.71,665.92
14.1807,695,663.49,660.75,2.74,663.49
14.2308,674,661.09,658.33,2.76,661.09
14.281,721,658.73,655.94,2.79,658.73
14.3311,671,656.41,653.59,2.82,656.41
14.3812,679,654.12,651.27,2.85,654.12
14.4314,681,651.87,648.99,2.88,651.87
14.4815,650,649.65,646.74,2.91,649.65
14.5316,639,647.47,644.53,2.94,647.47
14.5818,659,645.33,642.36,2.97,645.33
14.6319,672,643.22,640.22,3,643.22
14.6821,634,641.15,638.11,3.03,641.14
14.7322,675,639.11,636.04,3.07,639.11
14.7823,631,637.11,634.01,3.1,637.11
14.8325,630,635.14,632.01,3.13,635.14
14.8826,626,633.21,630.04,3.17,633.21
14.9327,643,631.31,628.11,3.2,631.31
14.9829,601,629.45,626.21,3.24,629.45
15.033,633,627.62,624.34,3.28,627.62
15.0832,654,625.83,622.51,3.32,625.83
15.1333,635,624.07,620.72,3.35,624.07
15.1834,633,622.35,618.96,3.39,622.35
15.2336,606,620.66,617.23,3.43,620.66
15.2837,617,619,615.53,3.47,619
15.3338,625,617.38,613.86,3.51,617.37
15.384,630,615.79,612.23,3.56,615.79
15.4341,627,614.23,610.63,3.6,614.23
15.4842,569,612.71,609.07,3.65,612.72
15.5344,570,611.22,607.53,3.69,611.22
15.5845,602,609.76,606.03,3.74,609.77
15.6347,628,608.34,604.55,3.78,608.33
15.6848,598,606.94,603.11,3.83,606.94
15.7349,611,605.58,601.7,3.88,605.58
15.7851,627,604.25,600.32,3.93,604.25
15.8352,593,602.95,598.97,3.99,602.96
15.8853,585,601.68,597.65,4.04,601.69
15.9355,589,600.45,596.35,4.09,600.44
15.9856,582,599.24,595.09,4.15,599.24
16.0358,587,598.06,593.86,4.21,598.07
16.0859,605,596.92,592.65,4.27,596.92
16.136,611,595.8,591.48,4.33,595.81
16.1862,584,594.71,590.33,4.39,594.72
16.2363,602,593.65,589.2,4.45,593.65
16.2864,623,592.63,588.11,4.52,592.63
16.3366,583,591.63,587.04,4.58,591.62
16.3867,597,590.65,586,4.65,590.65
16.4369,572,589.71,584.99,4.72,589.71
16.487,601,588.79,584,4.79,588.79
16.5371,571,587.9,583.04,4.87,587.91
16.5873,557,587.04,582.1,4.94,587.04
16.6374,550,586.21,581.19,5.02,586.21
16.6875,619,585.4,580.3,5.1,585.4
16.7377,580,584.62,579.43,5.19,584.62
16.7878,566,583.87,578.59,5.27,583.86
16.838,598,583.14,577.78,5.36,583.14
16.8881,536,582.44,576.98,5.45,582.43
16.9382,557,581.76,576.21,5.55,581.76
16.9884,552,581.11,575.46,5.64,581.1
17.0385,565,580.48,574.74,5.74,580.48
17.0886,539,579.88,574.03,5.85,579.88
17.1388,604,579.31,573.35,5.96,579.31
17.1889,612,578.76,572.69,6.07,578.76
17.239,550,578.23,572.05,6.18,578.23
17.2892,614,577.73,571.43,6.3,577.73
17.3393,607,577.25,570.82,6.43,577.25
17.3895,578,576.8,570.24,6.55,576.79
17.4396,569,576.37,569.68,6.69,576.37
17.4897,537,575.96,569.14,6.82,575.96
17.5399,526,575.58,568.61,6.97,575.58
17.59,528,575.22,568.11,7.12,575.23
17.6401,545,574.89,567.62,7.27,574.89
17.6903,559,574.58,567.15,7.43,574.58
17.7404,529,574.3,566.69,7.6,574.29
17.7906,562,574.04,566.26,7.78,574.04
17.8407,574,573.8,565.84,7.96,573.8
17.8908,529,573.59,565.43,8.15,573.58
17.941,560,573.4,565.05,8.35,573.4
17.9911,580,573.24,564.67,8.56,573.23
18.0412,559,573.1,564.32,8.78,573.1
18.0914,576,572.99,563.97,9.01,572.98
18.1415,583,572.9,563.65,9.26,572.91
18.1917,541,572.84,563.33,9.51,572.84
18.2418,574,572.81,563.03,9.78,572.81
18.2919,593,572.8,562.75,10.06,572.81
18.3421,598,572.83,562.47,10.36,572.83
18.3922,552,572.89,562.21,10.67,572.88
18.4423,551,572.97,561.96,11.01,572.97
18.4925,577,573.09,561.73,11.36,573.09
18.5426,537,573.24,561.51,11.74,573.25
18.5928,561,573.43,561.29,12.14,573.43
18.6429,552,573.66,561.09,12.57,573.66
18.693,565,574.35,560.9,13.44,574.34
18.7432,519,576.77,560.72,16.04,576.76
18.7933,554,584.82,560.56,24.26,584.82
18.8434,568,600.68,560.4,40.29,600.69
18.8936,664,594.43,560.25,34.18,594.43
18.9437,632,584.58,560.11,24.46,584.57
18.9938,578,580.94,559.98,20.96,580.94
19.044,554,579.62,559.86,19.76,579.62
19.0941,616,579.23,559.75,19.49,579.24
19.1443,604,579.31,559.64,19.67,579.31
19.1944,595,579.67,559.55,20.12,579.67
19.2445,581,580.23,559.46,20.77,580.23
19.2947,581,580.97,559.38,21.59,580.97
19.3448,654,581.85,559.31,22.55,581.86
19.3949,630,582.89,559.24,23.65,582.89
19.4451,637,584.07,559.18,24.89,584.07
19.4952,603,585.42,559.13,26.29,585.42
19.5454,600,586.96,559.08,27.88,586.96
19.5955,569,588.71,559.04,29.66,588.7
19.6456,640,590.68,559.01,31.68,590.69
19.6958,584,592.93,558.98,33.95,592.93
19.7459,628,595.49,558.95,36.53,595.48
19.796,664,598.41,558.93,39.48,598.41
19.8462,671,601.77,558.92,42.86,601.78
19.8963,651,605.66,558.91,46.75,605.66
19.9465,695,610.19,558.9,51.29,610.19
19.9966,690,615.5,558.9,56.6,615.5
20.0467,759,621.78,558.9,62.88,621.78
20.0969,713,629.2,558.91,70.29,629.2
20.147,745,638.26,558.92,79.34,638.26
20.1971,805,649.35,558.93,90.42,649.35
20.2473,859,663.13,558.95,104.18,663.13
20.2974,807,680.55,558.96,121.59,680.55
20.3476,859,703.04,558.98,144.06,703.04
20.3977,891,732.79,559.01,173.78,732.79
20.4478,870,773.3,559.03,214.26,773.29
20.498,913,830.49,559.06,271.44,830.5
20.5481,982,915.06,559.09,355.97,915.06
20.5982,1226,1047.71,559.12,488.6,1047.72
20.6484,1415,1272.87,559.15,713.72,1272.87
20.6985,1926,1696.52,559.18,1137.34,1696.52
20.7486,3065,2593.53,559.21,2034.32,2593.53
20.7988,5571,4647.64,559.25,4088.4,4647.65
20.8489,9897,9040.08,559.28,8480.8,9040.08
20.8991,11791,11134.34,559.32,10575.02,11134.34
20.9492,7904,7547.67,559.35,6988.31,7547.66
20.9993,3736,3761.73,559.39,3202.34,3761.73
21.0495,2197,2144.17,559.42,1584.74,2144.16
21.0996,1511,1484.43,559.46,924.97,1484.43
21.1497,1192,1164.46,559.49,604.97,1164.46
21.1999,1092,986.77,559.53,427.24,986.77
21.25,929,878.2,559.56,318.64,878.2
21.3002,933,807.12,559.59,247.53,807.12
21.3503,884,758.1,559.62,198.48,758.1
21.4004,796,722.89,559.65,163.24,722.89
21.4506,849,696.78,559.68,137.1,696.78
21.5007,750,677.03,559.71,117.32,677.03
21.5508,750,661.52,559.74,101.79,661.53
21.601,692,649.24,559.76,89.47,649.23
21.6511,680,639.34,559.78,79.56,639.34
21.7013,698,631.28,559.81,71.47,631.28
21.7514,649,624.62,559.82,64.8,624.62
21.8015,703,619.08,559.84,59.24,619.08
21.8517,630,614.42,559.85,54.57,614.42
21.9018,636,610.48,559.87,50.61,610.48
21.9519,629,607.12,559.87,47.25,607.12
22.0021,687,604.25,559.88,44.36,604.24
22.0522,718,601.77,559.88,41.89,601.77
22.1024,796,599.64,559.88,39.75,599.63
22.1525,712,597.79,559.88,37.91,597.79
22.2026,629,596.19,559.88,36.31,596.19
22.2528,587,594.81,559.87,34.94,594.81
22.3029,628,593.6,559.86,33.74,593.6
22.353,598,592.55,559.84,32.71,592.55
22.4032,622,591.64,559.82,31.82,591.64
22.4533,593,590.86,559.8,31.06,590.86
22.5034,604,590.19,559.77,30.41,590.18
22.5536,626,589.61,559.74,29.87,589.61
22.6037,567,589.13,559.71,29.42,589.13
22.6539,613,588.73,559.67,29.05,588.72
22.704,612,588.4,559.63,28.77,588.4
22.7541,604,588.14,559.59,28.55,588.14
22.8043,601,587.94,559.54,28.4,587.94
22.8544,578,587.81,559.48,28.32,587.8
22.9045,586,587.73,559.43,28.3,587.73
22.9547,590,587.7,559.36,28.34,587.7
23.0048,544,587.72,559.3,28.43,587.73
23.055,556,587.79,559.23,28.57,587.8
23.1051,589,587.92,559.15,28.77,587.92
23.1552,560,588.08,559.07,29.01,588.08
23.2054,548,588.29,558.99,29.31,588.3
23.2555,558,588.55,558.9,29.66,588.56
23.3056,519,588.86,558.8,30.05,588.85
23.3558,549,589.2,558.7,30.5,589.2
23.4059,560,589.6,558.6,31,589.6
23.4561,547,590.04,558.49,31.55,590.04
23.5062,564,590.53,558.38,32.15,590.53
23.5563,535,591.06,558.26,32.8,591.06
23.6065,570,591.64,558.14,33.51,591.65
23.6566,516,592.28,558.01,34.27,592.28
23.7067,572,592.96,557.87,35.09,592.96
23.7569,560,593.69,557.74,35.96,593.7
23.807,558,594.5,557.59,36.91,594.5
23.8572,592,596.22,557.44,38.78,596.22
23.9073,543,601.18,557.29,43.9,601.19
23.9574,600,616.5,557.13,59.37,616.5
24.0076,656,667.43,556.97,110.46,667.43
24.0577,758,746.45,556.8,189.66,746.46
24.1078,614,695.37,556.62,138.75,695.37
24.158,584,646.62,556.44,90.17,646.61
24.2081,562,627.86,556.26,71.61,627.87
24.2582,549,619.95,556.07,63.89,619.96
24.3084,582,616.37,555.87,60.5,616.37
24.3585,538,614.86,555.67,59.2,614.87
24.4087,533,614.53,555.46,59.07,614.53
24.4588,598,614.95,555.25,59.7,614.95
24.5089,624,615.91,555.03,60.88,615.91
24.5591,566,617.27,554.81,62.46,617.27
24.6092,558,619.02,554.58,64.44,619.02
24.6593,528,621.09,554.35,66.74,621.09
24.7095,559,623.48,554.11,69.38,623.49
24.7596,526,626.19,553.86,72.33,626.19
24.8098,569,629.23,553.61,75.62,629.23
24.8599,588,632.62,553.36,79.26,632.62
24.91,579,636.38,553.1,83.28,636.38
24.9602,610,640.55,552.83,87.72,640.55
25.0103,571,645.16,552.56,92.6,645.16
25.0604,578,650.27,552.28,97.99,650.27
25.1106,618,655.93,552,103.93,655.93
25.1607,607,662.22,551.71,110.51,662.22
25.2109,574,669.22,551.42,117.8,669.22
25.261,612,677.02,551.12,125.9,677.02
25.3111,600,685.75,550.82,134.93,685.75
25.3613,619,695.54,550.51,145.03,695.54
25.4114,624,706.48,550.2,156.29,706.49
25.4615,648,718.95,549.88,169.07,718.95
25.5117,676,733.11,549.55,183.56,733.11
25.5618,750,749.28,549.22,200.06,749.28
25.612,728,767.85,548.89,218.96,767.85
25.6621,852,789.29,548.54,240.74,789.28
25.7122,1062,814.22,548.2,266.02,814.22
25.7624,1200,843.43,547.85,295.59,843.44
25.8125,1275,877.95,547.49,330.46,877.95
25.8626,1198,919.12,547.13,371.99,919.12
25.9128,1180,968.75,546.76,421.99,968.75
25.9629,1223,1029.31,546.39,482.92,1029.31
26.013,1249,1104.24,546.02,558.22,1104.24
26.0632,1268,1198.45,545.63,652.82,1198.45
26.1133,1376,1319.16,545.25,773.91,1319.16
26.1635,1509,1477.31,544.85,932.45,1477.3
26.2136,1604,1690.15,544.46,1145.69,1690.15
26.2637,1888,1983.16,544.06,1439.1,1983.16
26.3139,2121,2410.74,543.65,1867.09,2410.74
26.364,2547,3063.71,543.24,2520.47,3063.71
26.4141,3340,4131.6,542.82,3588.78,4131.6
26.4643,5077,6033.85,542.4,5491.45,6033.85
26.5144,8946,9737.82,541.97,9195.85,9737.82
26.5646,18071,17644.71,541.54,17103.17,17644.71
26.6147,38855,36628.73,541.11,36087.62,36628.73
26.6648,62120,59989,540.67,59448.34,59989.01
26.715,53554,50956.96,540.22,50416.74,50956.96
26.7651,31659,30962.97,539.77,30423.2,30962.97
26.8152,13616,14692.73,539.32,14153.42,14692.74
26.8654,6668,8038.21,538.86,7499.35,8038.21
26.9155,4050,5124.82,538.4,4586.42,5124.82
26.9657,2775,3626.65,537.93,3088.72,3626.65
27.0158,2171,2758.72,537.46,2221.27,2758.73
27.0659,1750,2211.44,536.98,1674.46,2211.44
27.1161,1583,1844.19,536.5,1307.69,1844.19
27.1662,1370,1586.9,536.01,1050.88,1586.89
27.2163,1241,1397.76,535.52,862.24,1397.76
27.2665,1215,1255.33,535.03,720.3,1255.33
27.3166,1105,1145.35,534.53,610.82,1145.35
27.3668,1037,1058.63,534.03,524.6,1058.63
27.4169,1019,989,533.52,455.47,988.99
27.467,927,932.22,533.01,399.21,932.22
27.5172,905,885.3,532.5,352.8,885.3
27.5673,949,846.05,531.98,314.07,846.05
27.6174,944,812.86,531.46,281.41,812.87
27.6676,909,784.54,530.93,253.61,784.54
27.7177,802,760.16,530.4,229.76,760.16
27.7678,779,739.01,529.87,209.15,739.02
27.818,757,720.53,529.33,191.2,720.53
27.8681,798,704.27,528.79,175.49,704.28
27.9183,739,689.89,528.24,161.65,689.89
27.9684,768,677.09,527.69,149.4,677.09
28.0185,776,665.64,527.14,138.5,665.64
28.0687,750,655.41,526.58,128.82,655.4
28.1188,733,646.11,526.02,120.09,646.11
28.1689,671,637.68,525.46,112.22,637.68
28.2191,718,630.01,524.89,105.11,630
28.2692,657,622.99,524.32,98.67,622.99
28.3194,716,616.56,523.75,92.81,616.56
28.3695,728,610.64,523.17,87.47,610.64
28.4196,671,605.17,522.59,82.58,605.17
28.4698,661,600.11,522.01,78.1,600.11
28.5199,640,595.41,521.42,73.98,595.4
28.57,686,591.03,520.83,70.19,591.02
28.6202,684,586.93,520.24,66.69,586.93
28.6703,678,583.1,519.64,63.46,583.1
28.7205,607,579.51,519.05,60.46,579.51
28.7706,677,576.12,518.44,57.68,576.12
28.8207,680,572.93,517.84,55.09,572.93
28.8709,700,569.92,517.23,52.69,569.92
28.921,728,567.06,516.62,50.44,567.06
28.9711,666,564.36,516.01,48.36,564.37
29.0213,708,561.79,515.39,46.39,561.78
29.0714,756,559.33,514.77,44.56,559.33
29.1216,757,556.99,514.15,42.84,556.99
29.1717,668,554.75,513.53,41.22,554.75
29.2218,634,552.61,512.9,39.71,552.61
29.272,623,550.56,512.27,38.28,550.55
29.3221,637,548.59,511.64,36.94,548.58
29.3722,636,546.69,511.01,35.68,546.69
29.4224,601,544.86,510.37,34.49,544.86
29.4725,588,543.1,509.74,33.37,543.11
29.5226,554,541.4,509.1,32.31,541.41
29.5728,561,539.76,508.45,31.31,539.76
29.6229,579,538.17,507.81,30.36,538.17
29.6731,560,536.63,507.16,29.46,536.62
29.7232,574,535.13,506.51,28.61,535.12
29.7733,585,533.67,505.86,27.81,533.67
29.8235,576,532.25,505.21,27.04,532.25
29.8736,586,530.87,504.55,26.32,530.87
29.9237,532,529.52,503.9,25.63,529.53
29.9739,561,528.21,503.24,24.97,528.21
30.024,565,526.91,502.58,24.33,526.91
30.0742,561,525.64,501.92,23.72,525.64
30.1243,563,524.39,501.25,23.14,524.39
30.1744,521,523.15,500.59,22.56,523.15
30.2246,525,521.93,499.92,22.01,521.93
30.2747,555,520.71,499.25,21.46,520.71
30.3248,465,519.5,498.58,20.92,519.5
30.375,525,518.31,497.91,20.39,518.3
30.4251,545,517.13,497.24,19.89,517.13
30.4753,555,515.98,496.56,19.42,515.98
30.5254,522,514.84,495.89,18.96,514.85
30.5755,506,513.73,495.21,18.52,513.73
30.6257,547,512.63,494.53,18.1,512.63
30.6758,505,511.55,493.85,17.69,511.54
30.7259,531,510.48,493.17,17.31,510.48
30.7761,538,509.42,492.49,16.93,509.42
30.8262,564,508.38,491.81,16.58,508.39
30.8764,505,507.36,491.12,16.23,507.35
30.9265,554,506.34,490.44,15.91,506.35
30.9766,564,505.34,489.75,15.59,505.34
31.0268,456,504.35,489.06,15.29,504.35
31.0769,503,503.37,488.38,15,503.38
31.127,516,502.4,487.69,14.72,502.41
31.1772,527,501.44,487,14.45,501.45
31.2273,509,500.5,486.31,14.19,500.5
31.2774,463,499.56,485.62,13.94,499.56
31.3276,455,498.62,484.93,13.7,498.63
31.3777,529,497.7,484.23,13.47,497.7
31.4279,477,496.79,483.54,13.25,496.79
31.478,442,495.88,482.85,13.03,495.88
31.5281,503,494.98,482.15,12.83,494.98
31.5783,451,494.09,481.46,12.63,494.09
31.6284,486,493.21,480.76,12.44,493.2
31.6785,445,492.33,480.07,12.26,492.33
31.7287,495,491.46,479.37,12.09,491.46
31.7788,481,490.6,478.68,11.92,490.6
31.829,462,489.74,477.98,11.76,489.74
31.8791,488,488.89,477.29,11.61,488.9
31.9292,480,488.05,476.59,11.46,488.05
31.9794,468,487.21,475.89,11.32,487.21
32.0295,459,486.38,475.19,11.18,486.37
32.0796,456,485.55,474.5,11.05,485.55
32.1298,479,484.73,473.8,10.93,484.73
32.1799,491,483.92,473.1,10.81,483.91
32.2301,488,483.11,472.41,10.7,483.11
32.2802,492,482.3,471.71,10.59,482.3
32.3303,478,481.51,471.01,10.49,481.5
32.3805,463,480.71,470.31,10.4,480.71
32.4306,439,479.92,469.62,10.31,479.93
32.4807,455,479.14,468.92,10.22,479.14
32.5309,484,478.37,468.22,10.14,478.36
32.581,430,477.59,467.53,10.07,477.6
32.6312,476,476.83,466.83,10,476.83
32.6813,456,476.12,466.14,9.98,476.12
32.7314,456,475.49,465.44,10.05,475.49
32.7816,449,475.07,464.75,10.33,475.08
32.8317,473,475.15,464.05,11.1,475.15
32.8818,492,476.4,463.36,13.04,476.4
32.932,439,478.5,462.66,15.83,478.49
32.9821,486,477.44,461.97,15.47,477.44
33.0322,454,474.53,461.28,13.25,474.53
33.0824,416,472.38,460.59,11.8,472.39
33.1325,473,470.9,459.89,11.01,470.9
33.1827,422,469.75,459.2,10.55,469.75
33.2328,477,468.78,458.51,10.26,468.77
33.2829,448,467.9,457.82,10.07,467.89
