Angle,Observed,Calculated,Background,Calcite_nb,Quartz_nb,Calcite,Quartz
26.3295,1997,2428.17,491.69,4.86,1931.61,496.55,2423.3
26.3807,2607,3175.09,491.3,5.22,2678.58,496.52,3169.88
26.4319,3749,4440.58,490.9,6.11,3943.57,497.01,4434.47
26.483,6127,6761.82,490.5,8.59,6262.73,499.09,6753.23
26.5342,10969,11347.73,490.1,15.71,10841.92,505.81,11332.02
26.5853,21024,21042.96,489.7,23.93,20529.34,513.63,21019.04
26.6365,36175,35907.27,489.29,18,35399.98,507.29,35889.27
26.6877,38115,36865.85,488.88,12.33,36364.63,501.21,36853.51
26.7388,26359,26100.82,488.47,9.89,25602.46,498.36,26090.93
26.79,13171,14073.09,488.06,8.79,13576.24,496.85,14064.3
26.8412,6722,7780.55,487.64,8.28,7284.63,495.92,7772.27
26.8923,3829,4896.37,487.23,8.06,4401.09,495.29,4888.32
26.9435,2574,3419.38,486.81,8,2924.57,494.81,3411.38
26.9946,1940,2574.08,486.39,8.05,2079.65,494.44,2566.04
27.0458,1565,2047.61,485.96,8.17,1553.48,494.13,2039.44
27.097,1283,1698.1,485.54,8.35,1204.21,493.89,1689.75
27.1481,1090,1455.52,485.11,8.57,961.84,493.68,1446.95
27.1993,1036,1278.65,484.68,8.84,785.14,493.52,1269.82
27.2504,1014,1146.44,484.24,9.14,653.05,493.38,1137.29
27.3016,938,1045.03,483.81,9.49,551.73,493.3,1035.54
27.3528,883,965.57,483.37,9.87,472.32,493.24,955.69
27.4039,849,902.16,482.94,10.29,408.94,493.23,891.88
27.4551,808,850.78,482.49,10.75,357.53,493.24,840.02
27.5062,828,808.58,482.05,11.26,315.27,493.31,797.32
27.5574,803,773.52,481.61,11.81,280.11,493.42,761.72
27.6086,722,744.11,481.16,12.41,250.54,493.57,731.7
27.6597,735,719.21,480.71,13.07,225.43,493.78,706.14
27.7109,682,697.98,480.26,13.78,203.94,494.04,684.2
27.7621,699,679.77,479.81,14.57,185.39,494.38,665.2
27.8132,683,664.07,479.36,15.43,169.28,494.79,648.64
27.8644,733,650.48,478.91,16.38,155.19,495.29,634.1
27.9155,691,638.68,478.45,17.42,142.81,495.87,621.26
27.9667,647,628.43,477.99,18.57,131.86,496.56,609.85
28.0179,668,619.52,477.53,19.85,122.14,497.38,599.67
28.069,615,611.83,477.07,21.26,113.51,498.33,590.58
28.1202,670,605.17,476.61,22.84,105.73,499.45,582.34
28.1713,682,599.48,476.14,24.61,98.73,500.75,574.87
28.2225,663,594.69,475.67,26.6,92.42,502.27,568.09
28.2737,633,590.76,475.21,28.86,86.7,504.07,561.91
28.3248,678,587.68,474.74,31.44,81.5,506.18,556.24
28.376,687,585.49,474.27,34.45,76.77,508.72,551.04
28.4271,663,584.12,473.79,37.88,72.44,511.67,546.23
28.4783,691,583.45,473.32,41.65,68.48,514.97,541.8
28.5295,744,583.76,472.85,46.07,64.84,518.92,537.69
28.5806,737,585.18,472.37,51.32,61.49,523.69,533.86
28.6318,690,587.86,471.89,57.56,58.4,529.45,530.29
28.6829,752,592,471.41,65.04,55.55,536.45,526.96
28.7341,698,597.94,470.93,74.1,52.9,545.03,523.83
28.7853,712,606.12,470.45,85.21,50.45,555.66,520.9
28.8364,718,617.21,469.97,99.06,48.17,569.03,518.14
28.8876,761,632.15,469.49,116.61,46.05,586.1,515.54
28.9388,765,652.4,469,139.32,44.08,608.32,513.08
28.9899,787,679.92,468.52,169.16,42.24,637.68,510.76
29.0411,821,718.7,468.03,210.15,40.52,678.18,508.55
29.0922,856,774.61,467.54,268.17,38.9,735.71,506.44
29.1434,852,858.55,467.05,354.1,37.39,821.15,504.44
29.1946,929,991.43,466.57,488.89,35.97,955.46,502.54
29.2457,1079,1216.28,466.07,715.56,34.64,1181.63,500.71
29.2969,1366,1624.47,465.58,1125.5,33.39,1591.08,498.97
29.348,1985,2416.69,465.09,1919.38,32.21,2384.47,497.3
29.3992,3661,4136.61,464.6,3640.91,31.11,4105.51,495.71
29.4504,7285,7160.09,464.1,6665.93,30.06,7130.03,494.16
29.5015,8239,7708.8,463.61,7216.11,29.08,7679.72,492.69
29.5527,5914,5956.41,463.11,5465.15,28.15,5928.26,491.26
29.6038,3396,3521.65,462.62,3031.77,27.27,3494.39,489.89
29.655,1791,2060.25,462.12,1571.69,26.44,2033.81,488.56
29.7062,1326,1407.32,461.62,920.04,25.65,1381.66,487.27
29.7573,1026,1084.9,461.13,598.87,24.9,1060,486.03
29.8085,847,904.91,460.63,420.09,24.2,880.72,484.83
29.8597,726,794.49,460.13,310.84,23.53,770.97,483.66
29.9108,708,721.83,459.63,239.31,22.89,698.94,482.52
29.962,662,671.59,459.13,190.18,22.28,649.31,481.41
30.0131,613,634.97,458.63,154.65,21.69,613.28,480.32
30.0643,631,607.52,458.13,128.26,21.13,586.39,479.26
30.1155,609,586.34,457.62,108.13,20.59,565.75,478.21
30.1666,553,569.61,457.12,92.42,20.07,549.54,477.19
30.2178,590,556.11,456.62,79.93,19.56,536.55,476.18
30.2689,557,545.02,456.12,69.84,19.06,525.96,475.18
30.3201,573,535.77,455.61,61.58,18.58,517.19,474.19
30.3713,567,527.94,455.11,54.73,18.11,509.84,473.22
30.4224,566,521.25,454.6,48.99,17.66,503.59,472.26
30.4736,588,515.47,454.1,44.14,17.23,498.24,471.33
30.5247,538,510.42,453.6,40.01,16.81,493.61,470.41
30.5759,494,505.98,453.09,36.46,16.42,489.55,469.51
30.6271,548,502.04,452.59,33.41,16.04,486,468.63
30.6782,515,498.53,452.08,30.76,15.68,482.84,467.76
30.7294,498,495.38,451.58,28.47,15.33,480.05,466.91
30.7806,557,492.55,451.07,26.48,15,477.55,466.07
30.8317,500,490,450.57,24.75,14.68,475.32,465.25
30.8829,552,487.7,450.06,23.27,14.38,473.33,464.44
30.934,546,485.65,449.56,22.01,14.08,471.57,463.64
30.9852,556,483.83,449.05,20.98,13.8,470.03,462.85
31.0364,536,482.26,448.55,20.18,13.53,468.73,462.08
31.0875,470,480.96,448.04,19.64,13.27,467.68,461.31
31.1387,517,480,447.54,19.44,13.02,466.98,460.56
31.1898,518,479.54,447.03,19.72,12.78,466.75,459.81
31.241,537,479.84,446.53,20.76,12.55,467.29,459.08
31.2922,507,481.49,446.02,23.14,12.33,469.16,458.35
31.3433,457,485.68,445.52,28.05,12.12,473.57,457.64
31.3945,535,495.06,445.01,38.13,11.91,483.14,456.92
31.4456,564,517.18,444.51,60.95,11.72,505.46,456.23
31.4968,582,555.92,444.01,100.39,11.53,544.4,455.54
31.548,600,559.52,443.5,104.67,11.35,548.17,454.85
31.5991,555,537.1,443,82.93,11.17,525.93,454.17
31.6503,541,504.91,442.5,51.41,11,493.91,453.5
31.7015,490,483.65,441.99,30.81,10.84,472.8,452.83
31.7526,475,473.52,441.49,21.34,10.69,462.83,452.18
31.8038,493,468.06,440.99,16.52,10.54,457.51,451.53
31.8549,453,464.62,440.49,13.73,10.4,454.22,450.89
31.9061,457,462.17,439.99,11.92,10.27,451.91,450.26
31.9573,488,460.27,439.49,10.65,10.14,450.14,449.63
32.0084,460,458.71,438.99,9.71,10.01,448.7,449
32.0596,436,457.36,438.49,8.98,9.89,447.47,448.38
32.1107,484,456.15,437.99,8.38,9.78,446.37,447.77
32.1619,491,455.05,437.49,7.89,9.67,445.38,447.16
32.2131,475,454.03,436.99,7.47,9.57,444.46,446.56
32.2642,463,453.1,436.49,7.13,9.47,443.62,445.96
32.3154,476,452.25,436,6.87,9.38,442.87,445.38
32.3665,397,451.54,435.5,6.75,9.29,442.25,444.79
32.4177,417,451.19,435,6.97,9.21,441.97,444.21
32.4689,468,451.26,434.51,7.62,9.13,442.13,443.64
32.52,455,450.27,434.02,7.19,9.06,441.21,443.08
32.5712,475,448.86,433.52,6.34,8.99,439.86,442.51
32.6224,425,447.81,433.03,5.85,8.93,438.88,441.96
32.6735,435,446.99,432.54,5.54,8.91,438.08,441.45
32.7247,422,446.34,432.04,5.31,8.98,437.35,441.02
32.7758,434,445.9,431.55,5.13,9.22,436.68,440.77
32.827,466,445.87,431.06,4.97,9.84,436.03,440.9
32.8782,452,446.53,430.57,4.83,11.13,435.4,441.7
32.9293,436,447.26,430.09,4.7,12.47,434.79,442.56
32.9805,436,446.33,429.6,4.59,12.14,434.19,441.74
33.0316,429,444.59,429.11,4.49,10.99,433.6,440.1
33.0828,443,443.16,428.63,4.39,10.14,433.02,438.77
33.134,401,442.07,428.14,4.31,9.62,432.45,437.76
33.1851,445,441.18,427.66,4.22,9.3,431.88,436.96
33.2363,412,440.41,427.17,4.15,9.08,431.32,436.25
33.2874,441,439.71,426.69,4.08,8.94,430.77,435.63
33.3386,447,439.06,426.21,4.02,8.84,430.23,435.05
33.3898,452,438.45,425.73,3.96,8.77,429.69,434.5
33.4409,421,437.87,425.25,3.9,8.72,429.15,433.97
33.4921,434,437.31,424.77,3.85,8.69,428.62,433.46
33.5433,429,436.77,424.29,3.8,8.67,428.09,432.96
33.5944,420,436.24,423.82,3.76,8.67,427.58,432.49
33.6456,404,435.73,423.34,3.72,8.68,427.06,432.02
33.6967,429,435.24,422.86,3.69,8.69,426.55,431.55
33.7479,393,434.77,422.39,3.66,8.72,426.05,431.11
33.7991,407,434.31,421.92,3.63,8.76,425.55,430.68
33.8502,444,433.87,421.45,3.62,8.81,425.07,430.26
33.9014,425,433.44,420.98,3.6,8.86,424.58,429.84
33.9525,426,433.03,420.51,3.59,8.93,424.1,429.44
34.0037,409,432.64,420.04,3.59,9.01,423.63,429.05
34.0549,403,432.26,419.57,3.6,9.09,423.17,428.66
34.106,386,431.9,419.11,3.6,9.19,422.71,428.3
34.1572,440,431.56,418.64,3.62,9.3,422.26,427.94
34.2083,392,431.24,418.18,3.64,9.42,421.82,427.6
34.2595,402,430.94,417.71,3.67,9.56,421.38,427.27
34.3107,397,430.67,417.25,3.71,9.7,420.96,426.95
34.3618,417,430.42,416.79,3.76,9.87,420.55,426.66
34.413,410,430.19,416.33,3.81,10.05,420.14,426.38
34.4641,404,430,415.88,3.88,10.24,419.76,426.12
34.5153,391,429.84,415.42,3.96,10.46,419.38,425.88
34.5665,445,429.71,414.96,4.05,10.7,419.01,425.66
34.6176,432,429.61,414.51,4.15,10.95,418.66,425.46
34.6688,427,429.57,414.06,4.27,11.24,418.33,425.3
34.72,385,429.56,413.6,4.41,11.55,418.01,425.15
34.7711,419,429.61,413.15,4.57,11.89,417.72,425.04
34.8223,426,429.72,412.7,4.76,12.26,417.46,424.96
34.8734,410,429.9,412.26,4.97,12.67,417.23,424.93
34.9246,457,430.15,411.81,5.22,13.13,417.03,424.94
34.9758,408,430.49,411.36,5.5,13.63,416.86,424.99
35.0269,451,430.94,410.92,5.83,14.18,416.75,425.1
35.0781,438,431.5,410.48,6.22,14.8,416.7,425.28
35.1292,416,432.2,410.03,6.68,15.48,416.71,425.51
35.1804,408,433.06,409.59,7.23,16.24,416.82,425.83
35.2316,452,434.13,409.15,7.88,17.1,417.03,426.25
35.2827,402,435.47,408.72,8.67,18.08,417.39,426.8
35.3339,435,437.17,408.28,9.66,19.23,417.94,427.51
35.385,439,439.41,407.85,10.91,20.65,418.76,428.5
35.4362,442,442.54,407.41,12.58,22.55,419.99,429.96
35.4874,430,447.5,406.98,14.98,25.55,421.96,432.53
35.5385,442,455.2,406.55,18.6,30.05,425.15,436.6
35.5897,435,460.29,406.12,22.23,31.94,428.35,438.06
35.6409,460,463.9,405.69,25.91,32.3,431.6,437.99
35.692,414,471.4,405.26,32.06,34.08,437.32,439.34
35.7432,474,483.77,404.84,41.94,36.99,446.78,441.83
35.7943,493,503.3,404.41,58.05,40.84,462.46,445.25
35.8455,499,535.02,403.99,85.34,45.69,489.33,449.68
35.8967,554,588.59,403.57,133.26,51.76,536.83,455.33
35.9478,697,690.78,403.15,228.22,59.41,631.37,462.56
35.999,909,910.42,402.73,438.5,69.19,841.23,471.92
36.0501,1128,1159.34,402.31,675.08,81.95,1077.39,484.26
36.1013,1092,1096.92,401.9,596.06,98.97,997.96,500.87
36.1525,992,992.95,401.48,469.11,122.35,870.59,523.83
36.2036,786,827.09,401.07,270.45,155.57,671.52,556.64
36.2548,628,749.62,400.66,144.61,204.35,545.27,605.01
36.3059,637,764.9,400.25,86.75,277.9,487,678.15
36.3571,766,850.51,399.84,57.73,392.94,457.57,792.78
36.4083,887,1020.39,399.43,41.43,579.53,440.86,978.96
36.4594,1210,1325.32,399.03,31.32,894.97,430.35,1294
36.5106,1738,1778.77,398.62,24.66,1355.49,423.28,1754.11
36.5618,2169,2095.35,398.22,20.04,1677.09,418.26,2075.31
36.6129,2158,1995.41,397.82,16.7,1580.9,414.52,1978.72
36.6641,1825,1678.78,397.42,14.22,1267.15,411.64,1664.57
36.7152,1345,1275.49,397.02,12.32,866.15,409.34,1263.17
36.7664,1024,962.94,396.62,10.84,555.48,407.46,952.1
36.8176,844,774.15,396.22,9.66,368.26,405.88,764.48
36.8687,704,662.72,395.83,8.71,258.18,404.54,654.01
36.9199,609,593.8,395.44,7.94,190.42,403.38,585.86
36.971,557,548.74,395.04,7.3,146.4,402.34,541.44
37.0222,531,517.81,394.65,6.78,116.38,401.43,511.03
37.0734,466,495.68,394.27,6.33,95.08,400.6,489.35
37.1245,447,479.31,393.88,5.96,79.47,399.84,473.35
37.1757,458,466.85,393.49,5.65,67.7,399.14,461.19
37.2268,432,457.14,393.11,5.39,58.64,398.5,451.75
37.278,434,449.43,392.72,5.17,51.54,397.89,444.26
37.3292,434,443.2,392.34,4.99,45.87,397.33,438.21
37.3803,401,438.1,391.96,4.84,41.3,396.8,433.26
37.4315,427,433.87,391.58,4.71,37.57,396.29,429.15
37.4827,411,430.33,391.21,4.61,34.51,395.82,425.72
37.5338,394,427.35,390.83,4.54,31.98,395.37,422.81
37.585,419,424.82,390.46,4.48,29.88,394.94,420.34
37.6361,426,422.66,390.08,4.45,28.13,394.53,418.21
37.6873,421,420.82,389.71,4.43,26.68,394.14,416.39
37.7385,407,419.25,389.34,4.43,25.48,393.77,414.82
37.7896,438,417.92,388.97,4.45,24.5,393.42,413.47
37.8408,394,416.8,388.61,4.49,23.7,393.1,412.31
37.8919,429,415.88,388.24,4.55,23.09,392.79,411.33
37.9431,423,415.15,387.87,4.63,22.65,392.5,410.52
37.9943,401,414.63,387.51,4.72,22.39,392.23,409.9
38.0454,364,414.36,387.15,4.84,22.36,391.99,409.51
38.0966,404,414.49,386.79,4.99,22.71,391.78,409.5
38.1477,410,415.46,386.43,5.16,23.87,391.59,410.3
38.1989,429,417.24,386.07,5.36,25.8,391.43,411.87
38.2501,446,416.93,385.72,5.6,25.61,391.32,411.33
38.3012,435,415.99,385.36,5.88,24.76,391.24,410.12
38.3524,407,415.92,385.01,6.2,24.72,391.21,409.73
38.4035,430,416.44,384.66,6.57,25.21,391.23,409.87
38.4547,413,417.37,384.31,7.01,26.05,391.32,410.36
38.5059,427,418.68,383.96,7.52,27.2,391.48,411.16
38.557,457,420.39,383.61,8.12,28.66,391.73,412.27
38.6082,423,422.57,383.27,8.84,30.46,392.11,413.73
38.6594,413,425.31,382.92,9.71,32.68,392.63,415.6
38.7105,475,428.76,382.58,10.78,35.4,393.36,417.98
38.7617,424,433.11,382.23,12.13,38.75,394.36,420.98
38.8128,421,438.7,381.89,13.92,42.88,395.81,424.77
38.864,417,446.21,381.56,16.56,48.1,398.12,429.66
38.9152,425,455.91,381.22,19.95,54.74,401.17,435.96
38.9663,521,466.8,380.88,22.54,63.38,403.42,444.26
39.0175,480,481.4,380.55,25.98,74.88,406.53,455.43
39.0686,490,502.21,380.21,31.35,90.64,411.56,470.85
39.1198,538,532.24,379.88,39.3,113.06,419.18,492.94
39.171,580,577.19,379.55,51.24,146.4,430.79,525.95
39.2221,637,647.63,379.22,69.94,198.47,449.16,577.69
39.2733,718,762.35,378.89,100.45,283,479.34,661.89
39.3245,898,954.53,378.56,151.41,424.56,529.97,803.12
39.3756,1250,1315.67,378.24,244.98,692.45,623.22,1070.69
39.4268,2072,2101.06,377.91,452.12,1271.02,830.03,1648.93
39.4779,3465,3261.36,377.59,816.54,2067.23,1194.13,2444.82
39.5291,3534,3224.94,377.27,868.86,1978.82,1246.13,2356.09
39.5803,2891,2729.82,376.95,710.21,1642.66,1087.16,2019.61
39.6314,2202,2028.75,376.63,520.78,1131.34,897.41,1507.97
39.6826,1436,1290.92,376.31,282.3,632.31,658.61,1008.62
39.7337,961,916.89,375.99,158.08,382.82,534.07,758.81
39.7849,804,738.39,375.68,99.27,263.44,474.95,639.12
39.8361,643,645.9,375.36,68.14,202.39,443.5,577.75
39.8872,574,596.06,375.05,49.84,171.18,424.89,546.23
39.9384,556,571.36,374.74,38.18,158.44,412.92,533.18
39.9895,531,565.07,374.43,30.31,160.33,404.74,534.76
40.0407,555,576.27,374.12,24.73,177.41,398.85,551.53
40.0919,587,608.31,373.81,20.66,213.84,394.47,587.65
40.143,617,671.23,373.51,17.57,280.15,391.08,653.66
40.1942,741,785.95,373.2,15.18,397.57,388.38,770.77
40.2453,1020,972.16,372.9,13.3,585.96,386.2,958.86
40.2965,1165,1147.64,372.59,11.79,763.27,384.38,1135.86
40.3477,1190,1146.88,372.29,10.56,764.03,382.85,1136.32
40.3988,1016,1037.47,371.99,9.54,655.93,381.53,1027.92
40.45,876,874.52,371.69,8.7,494.12,380.39,865.81
40.5012,684,710.45,371.39,8,331.06,379.39,702.45
40.5523,609,600.1,371.1,7.4,221.61,378.5,592.71
40.6035,527,534.04,370.8,6.89,156.35,377.69,527.15
40.6546,492,493.57,370.51,6.46,116.61,376.97,487.12
40.7058,470,467.41,370.21,6.08,91.11,376.29,461.32
40.757,451,449.58,369.92,5.76,73.89,375.68,443.81
40.8081,419,436.88,369.63,5.49,61.76,375.12,431.39
40.8593,451,427.5,369.34,5.25,52.91,374.59,422.25
40.9104,409,420.39,369.05,5.04,46.3,374.09,415.35
40.9616,397,414.89,368.77,4.87,41.26,373.64,410.03
41.0128,406,410.61,368.48,4.72,37.41,373.2,405.89
41.0639,399,407.34,368.19,4.59,34.56,372.78,402.75
41.1151,399,405.16,367.91,4.48,32.77,372.39,400.68
41.1662,434,404.16,367.63,4.4,32.14,372.03,399.77
41.2174,425,402.39,367.35,4.33,30.72,371.68,398.07
41.2686,437,399.83,367.07,4.27,28.49,371.34,395.56
41.3197,416,398.05,366.79,4.24,27.03,371.03,393.82
41.3709,427,396.89,366.51,4.22,26.17,370.73,392.68
41.4221,370,396.16,366.23,4.21,25.72,370.44,391.95
41.4732,398,395.77,365.95,4.22,25.6,370.17,391.55
41.5244,420,395.7,365.68,4.24,25.78,369.92,391.46
41.5755,415,395.96,365.4,4.28,26.27,369.68,391.67
41.6267,383,396.57,365.13,4.34,27.09,369.47,392.22
41.6779,385,397.57,364.86,4.42,28.3,369.28,393.16
41.729,418,399.06,364.59,4.51,29.96,369.1,394.55
41.7802,427,401.13,364.32,4.62,32.19,368.94,396.51
41.8313,410,403.96,364.05,4.75,35.15,368.8,399.2
41.8825,421,407.77,363.78,4.91,39.08,368.69,402.86
41.9337,419,412.94,363.51,5.09,44.33,368.6,407.84
41.9848,452,420.04,363.25,5.31,51.48,368.56,414.73
42.036,412,429.98,362.98,5.56,61.44,368.54,424.42
42.0871,461,444.33,362.72,5.85,75.76,368.57,438.48
42.1383,488,465.83,362.46,6.19,97.19,368.65,459.65
42.1895,599,499.32,362.2,6.58,130.54,368.78,492.74
42.2406,630,552.78,361.93,7.06,183.79,368.99,545.72
42.2918,696,640.13,361.67,7.62,270.83,369.29,632.5
42.343,869,803.61,361.42,8.34,433.85,369.76,795.27
42.3941,1300,1157.66,361.16,9.3,787.2,370.46,1148.36
42.4453,1637,1696.56,360.9,10.48,1325.18,371.38,1686.08
42.4964,1766,1700.09,360.64,11.41,1328.04,372.05,1688.68
42.5476,1562,1471.48,360.39,12.56,1098.53,372.95,1458.92
42.5988,1252,1220.8,360.14,14.17,846.5,374.31,1206.64
42.6499,938,860.04,359.88,16.33,483.83,376.21,843.71
42.7011,757,656.36,359.63,19.28,277.45,378.91,637.08
42.7522,592,559.26,359.38,23.61,176.28,382.99,535.66
42.8034,545,510.77,359.13,29.33,122.31,388.46,481.44
42.8546,470,484.66,358.88,35.29,90.49,394.17,449.37
42.9057,515,472.97,358.63,44.14,70.2,402.77,428.83
42.9569,497,473.27,358.38,58.42,56.46,416.8,414.84
43.008,430,486.2,358.13,81.34,46.73,439.47,404.86
43.0592,470,515.54,357.89,118.08,39.57,475.97,397.46
43.1104,544,572.59,357.64,180.8,34.15,538.44,391.79
43.1615,675,699.36,357.4,312,29.96,669.4,387.36
43.2127,1025,976.87,357.15,593.07,26.64,950.22,383.79
43.2639,1317,1207.19,356.91,826.31,23.97,1183.22,380.88
43.315,1068,1058.33,356.67,679.86,21.8,1036.53,378.47
43.3662,940,960.63,356.43,584.19,20.01,940.62,376.44
43.4173,822,760.62,356.19,385.92,18.51,742.11,374.7
43.4685,561,582.08,355.95,208.87,17.26,564.82,373.21
43.5197,482,494.79,355.71,122.88,16.2,478.59,371.91
43.5708,462,451.39,355.47,80.63,15.3,436.1,370.77
43.622,415,427.62,355.23,57.86,14.53,413.09,369.76
43.6731,405,413.75,355,44.89,13.87,399.89,368.87
43.7243,418,403.36,354.76,35.3,13.31,390.06,368.07
43.7755,382,395.14,354.53,27.8,12.82,382.33,367.35
43.8266,403,389.33,354.29,22.62,12.41,376.91,366.7
43.8778,380,385.05,354.06,18.93,12.06,372.99,366.12
43.9289,358,381.77,353.83,16.17,11.77,370,365.6
43.9801,347,379.17,353.59,14.05,11.53,367.64,365.12
44.0313,389,377.08,353.36,12.38,11.34,365.74,364.7
44.0824,372,375.36,353.13,11.03,11.19,364.16,364.32
44.1336,391,373.92,352.9,9.94,11.08,362.84,363.98
44.1848,377,372.72,352.67,9.03,11.02,361.7,363.69
44.2359,379,371.71,352.44,8.28,10.99,360.72,363.43
44.2871,398,370.86,352.22,7.64,11,359.86,363.22
44.3382,363,370.15,351.99,7.11,11.05,359.1,363.04
44.3894,362,369.56,351.76,6.65,11.15,358.41,362.91
44.4406,373,369.09,351.54,6.26,11.29,357.8,362.83
44.4917,370,368.71,351.31,5.93,11.47,357.24,362.78
44.5429,355,368.44,351.09,5.64,11.71,356.73,362.8
44.594,382,368.26,350.86,5.39,12.01,356.25,362.87
44.6452,355,368.2,350.64,5.18,12.38,355.82,363.02
44.6964,354,368.27,350.42,4.99,12.86,355.41,363.28
44.7475,356,368.5,350.2,4.84,13.47,355.04,363.67
44.7987,378,368.95,349.97,4.7,14.28,354.67,364.25
44.8498,405,369.73,349.75,4.59,15.38,354.34,365.13
44.901,405,371.03,349.53,4.49,17.01,354.02,366.54
44.9522,395,373.3,349.31,4.42,19.57,353.73,368.88
45.0033,394,376.94,349.1,4.35,23.49,353.45,372.59
45.0545,414,380.42,348.88,4.31,27.24,353.19,376.12
45.1056,392,381.16,348.66,4.27,28.23,352.93,376.89
45.1568,362,381.19,348.44,4.25,28.5,352.69,376.94
45.208,395,382.48,348.23,4.24,30.01,352.47,378.24
45.2591,395,385.27,348.01,4.25,33.01,352.26,381.02
45.3103,376,389.71,347.79,4.26,37.65,352.05,385.44
45.3615,384,396.23,347.58,4.29,44.36,351.87,391.94
45.4126,400,405.72,347.36,4.33,54.02,351.69,401.38
45.4638,454,419.91,347.15,4.39,68.38,351.54,415.53
45.5149,475,441.53,346.94,4.45,90.14,351.39,437.08
45.5661,516,475.04,346.72,4.53,123.79,351.25,470.51
45.6173,582,527.63,346.51,4.62,176.5,351.13,523.01
45.6684,727,619.75,346.3,4.73,268.72,351.03,615.02
45.7196,841,814.01,346.09,4.85,463.07,350.94,809.16
45.7707,1054,1190.58,345.88,4.99,839.72,350.87,1185.6
45.8219,1247,1407.06,345.67,5.14,1056.25,350.81,1401.92
45.8731,1153,1209.36,345.46,5.32,858.58,350.78,1204.04
45.9242,961,1101.59,345.25,5.52,750.82,350.77,1096.07
45.9754,855,865.71,345.04,5.74,514.93,350.78,859.97
46.0265,619,640.44,344.83,6,289.62,350.83,634.45
46.0777,483,525.05,344.62,6.28,174.14,350.9,518.76
46.1289,452,466.81,344.42,6.6,115.8,351.02,460.22
46.18,422,434.39,344.21,6.96,83.22,351.17,427.43
46.2312,407,414.69,344,7.36,63.32,351.36,407.32
46.2824,343,401.92,343.8,7.83,50.3,351.63,394.1
46.3335,400,393.26,343.59,8.36,41.31,351.95,384.9
46.3847,408,387.21,343.39,8.97,34.86,352.36,378.25
46.4358,385,382.92,343.18,9.67,30.07,352.85,373.25
46.487,357,379.9,342.98,10.49,26.43,353.47,369.41
46.5382,428,377.83,342.77,11.46,23.6,354.23,366.37
46.5893,356,376.55,342.57,12.61,21.36,355.18,363.93
46.6405,378,375.95,342.37,14.01,19.57,356.38,361.94
46.6916,350,376.01,342.16,15.73,18.12,357.89,360.28
46.7428,352,376.77,341.96,17.88,16.93,359.84,358.89
46.794,367,378.37,341.76,20.66,15.95,362.42,357.71
46.8451,376,381.04,341.56,24.34,15.15,365.9,356.71
46.8963,353,385.28,341.36,29.44,14.48,370.8,355.84
46.9474,378,391.84,341.16,36.76,13.93,377.92,355.09
46.9986,457,401.83,340.96,47.41,13.47,388.37,354.43
47.0498,419,417.33,340.76,63.48,13.1,404.24,353.86
47.1009,492,445.5,340.56,92.15,12.79,432.71,353.35
47.1521,548,505.34,340.36,152.44,12.55,492.8,352.91
47.2033,617,604.17,340.16,251.65,12.36,591.81,352.52
47.2544,608,620.62,339.96,268.44,12.22,608.4,352.18
47.3056,563,589.63,339.76,237.74,12.13,577.5,351.89
47.3567,601,590.92,339.56,239.28,12.07,578.84,351.63
47.4079,627,566.45,339.36,215.03,12.06,554.39,351.42
47.4591,574,577.45,339.17,226.2,12.07,565.37,351.24
47.5102,695,663.17,338.97,312.07,12.13,651.04,351.1
47.5614,951,888.99,338.77,538,12.21,876.77,350.98
47.6125,1193,1222.96,338.58,872.06,12.33,1210.64,350.91
47.6637,1108,1168.55,338.38,817.7,12.47,1156.08,350.85
47.7149,991,1018,338.19,667.17,12.65,1005.36,350.84
47.766,919,926.59,337.99,575.73,12.86,913.72,350.85
47.8172,721,702.54,337.79,351.65,13.1,689.44,350.89
47.8683,629,554.49,337.6,203.52,13.38,541.12,350.98
47.9195,516,483.98,337.4,132.88,13.69,470.28,351.09
47.9707,473,448.68,337.21,97.43,14.03,434.64,351.24
48.0218,460,429.91,337.02,78.48,14.42,415.5,351.44
48.073,469,420.13,336.82,68.46,14.84,405.28,351.66
48.1242,424,416.14,336.63,64.2,15.31,400.83,351.94
48.1753,432,416.76,336.44,64.5,15.83,400.94,352.27
48.2265,423,421.98,336.24,69.34,16.4,405.58,352.64
48.2776,463,432.89,336.05,79.82,17.02,415.87,353.07
48.3288,504,451.73,335.86,98.17,17.7,434.03,353.56
48.38,529,482.28,335.67,128.16,18.45,463.83,354.12
48.4311,610,530.45,335.47,175.69,19.28,511.16,354.75
48.4823,659,617.48,335.28,262.01,20.19,597.29,355.47
48.5334,843,807.29,335.09,451.01,21.2,786.1,356.29
48.5846,1090,1186.15,334.9,828.95,22.3,1163.85,357.2
48.6358,1211,1398.99,334.71,1040.76,23.53,1375.47,358.24
48.6869,1138,1175.96,334.52,816.56,24.89,1151.08,359.41
48.7381,931,1094.05,334.33,733.32,26.4,1067.65,360.73
48.7892,822,901.55,334.14,539.33,28.08,873.47,362.22
48.8404,703,665.74,333.95,301.82,29.98,635.77,363.93
48.8916,566,542.81,333.76,176.95,32.11,510.71,365.87
48.9427,491,483.27,333.57,115.18,34.52,448.75,368.09
48.9939,457,451.96,333.38,81.31,37.28,414.69,370.66
49.0451,491,434.46,333.19,60.82,40.46,394.01,373.65
